candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Chetankumar Ramanlal Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3483,NAVSARI,IND,0,12th Pass,4617357,0,4617357,175,GEN,Navsari,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chetariya Rambhai Karshanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4685,DWARKA,BSP,0,8th Pass,445000,0,445000,82,GEN,Devbhumi Dwarka,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Chetariya Vajsibhai Kanabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3982,DWARKA,IND,0,5th Pass,42000,0,42000,82,GEN,Devbhumi Dwarka,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chhabilbhai Naranbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3912,ABDASA,BJP,0,Graduate Professional,44926080,12111846,32814234,1,GEN,Kachchh,Kutch,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3912&id2=1544,44926080,38519889,6406191,17%,PAN is Different Party in last election was INC,Bharatiya Janata Party
Chhaganbhai Naranbhai Prajapati,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4882,RADHANPUR,IND,0,10th Pass,6662964,0,6662964,16,GEN,Patan,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chhaniyara Parasottambhai Talshibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3882,DASADA (SC),AAP,0,12th Pass,1495500,500000,995500,60,SC,Surendranagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Chhasatiya Rajendrasinh Girvatsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5003,MATAR,IND,0,8th Pass,5114000,800000,4314000,115,GEN,Kheda,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chinatan Jagjivanbhai Kalavadiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4651,JAMNAGAR RURAL,IND,0,8th Pass,3603200,0,3603200,77,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chirag Hanskumar Zaveri (Chirag Zaveri ),http://myneta.info/Gujarat2017/candidate.php?candidate_id=5694,MANJALPUR,INC,0,Graduate,27838683,900000,26938683,145,GEN,Vadodara,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Chiragkumar Sureshbhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3758,DHARI,IND,0,10th Pass,846000,0,846000,94,GEN,Amreli,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chodhri Tulsirambhai Janabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4619,DANGS (ST),NCP,0,12th Pass,515000,0,515000,173,ST,Dangs,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Chouhan Mahipatsinh Kesarisinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5714,MATAR,All India Hindustan Congress Party,0,12th Pass,440000,0,440000,115,GEN,Kheda,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Chovatiya Dhanajibhai Jasmatbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4373,JUNAGADH,BSP,0,5th Pass,3290000,225000,3065000,86,GEN,Junagarh,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Chuahan Juvansinh Gandabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5022,MEHMEDABAD,IND,0,Others,13980000,0,13980000,117,GEN,Kheda,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chudasama Digvijayasinh Natavarsinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5639,DHANDHUKA,All India Hindustan Congress Party,0,12th Pass,520000,0,520000,59,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Chudasama Gambhirsinh Jilubha,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4670,JAMJODHPUR,IND,0,10th Pass,2971000,850000,2121000,80,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chudasama Rajendrasinh Jayendrasinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5635,DHANDHUKA,IND,0,12th Pass,1840000,0,1840000,59,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Chudasama Vimalbhai Kanabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3987,SOMNATH,INC,2,Graduate,12950770,3743316,9207454,90,GEN,Gir Somnath,Saurashtra,true,true,true,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Chunara Arvindbhai Amarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5559,DASKROI,IND,0,8th Pass,795553,0,795553,57,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dabasara Vinubhai Valjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4381,LATHI,NCP,0,Not Given,1048413,0,1048413,96,GEN,Amreli,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Dabhadia Shaileshbhai Ukadbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3862,UMBERGAON (ST),IND,0,12th Pass,55750,16031,39719,182,ST,Valsad,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dabhi Bharatsinhji Shankarji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4409,KHERALU,BJP,0,Graduate,46876616,4340500,42536116,20,GEN,Mahesana,North Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4409&id2=1522,46876616,57883854,-11007238,-19%,NA,Bharatiya Janata Party
Dabhi Gabhabhai Balubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4504,GARIADHAR,All India Hindustan Congress Party,0,5th Pass,3483000,0,3483000,101,GEN,Bhavnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Dabhi Kalabhai Raijibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5393,KAPADVANJ,INC,0,8th Pass,13391666,0,13391666,120,GEN,Kheda,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dabhi Kalubhai Rupabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5459,DHANDHUKA,BJP,0,8th Pass,18341022,2255473,16085549,59,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dabhi Kanubhai Bhulabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5039,KAPADVANJ,BJP,0,10th Pass,43433935,2711607,40722328,120,GEN,Kheda,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dabhi Mohanbhai Tulshibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4532,RAPAR,IND,0,Post Graduate,6205000,0,6205000,6,GEN,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dabhi Raghuji Baldevji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5615,GANDHINAGAR NORTH,IND,0,5th Pass,757783,0,757783,36,GEN,Gandhinagar,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dabhi Rupabhai Chenabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4400,DHANERA,BSP,0,5th Pass,2365000,0,2365000,9,GEN,Banaskantha,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Dadavala Hasanali Ismailbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4914,UNJHA,IND,0,10th Pass,1223252,200000,1023252,21,GEN,Mahesana,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dadhaniya Kamlesh Muljibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4297,DHRANGADHRA,AAP,0,Graduate Professional,1062785,0,1062785,64,GEN,Surendranagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Dahyabhai Jadavbhai Rohit,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5234,MANJALPUR,BSP,0,Graduate Professional,5005000,0,5005000,145,GEN,Vadodara,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Dakhara Lallubhai Jinabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4267,PALITANA,IND,0,12th Pass,384800,0,384800,102,GEN,Bhavnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dakhara Tulasibhai Laxmanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3511,BHAVNAGAR RURAL,IND,0,8th Pass,10501985,3721000,6780985,103,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Daki Jaysukhlal Jadavbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3486,TALALA,IND,0,10th Pass,1160000,0,1160000,91,GEN,Gir Somnath,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dalasaniya Bharatbhai Muljibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4707,JUNAGADH,IND,0,10th Pass,1915000,394000,1521000,86,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dalpatbhai Mohanbhai Makwana,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4018,GADHADA (SC),All India Hindustan Congress Party,0,12th Pass,3647000,0,3647000,106,SC,Botad,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Damjibhai Najabhai Sondarva,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4363,KALAVAD (SC),BSP,3,10th Pass,236100,94115,141985,76,SC,Jamnagar,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Damor Alpeshbhai Tersingbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5069,MORVA HADAF (ST),Bhartiya Tribal Party,0,12th Pass,524000,0,524000,125,ST,Panchmahal,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bhartiya Tribal Party
Damor Chandubhai Nanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4954,BHILODA (ST),Bahujan Mukti Party,0,Graduate Professional,5760000,200000,5560000,30,ST,Arvalli,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Damor Gendalbhai Motibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5065,SANTRAMPUR (ST),INC,0,Graduate,35429179,331976,35097203,123,ST,Mahisagar,Central Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=5065&id2=1787,35429179,8693521,26735658,308%,NA,Indian National Congress
Damor Pratapsinh Thavaraji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4950,BHILODA (ST),IND,0,Graduate Professional,6867988,0,6867988,30,ST,Arvalli,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Damor Vestabhai Jokhnabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5159,LIMKHEDA (ST),IND,0,Not Given,47000,50000,-3000,131,ST,Dahod,Central Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dangar Rameshbhai Laljibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3469,RAJKOT RURAL (SC),IND,0,5th Pass,125500,15000,110500,71,SC,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dangar Rameshbhai Varvabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4671,JAMJODHPUR,IND,0,8th Pass,645738,282600,363138,80,GEN,Jamnagar,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Danicha Govindbhai Punamchand,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4351,GANDHIDHAM (SC),AAP,0,Post Graduate,741600,0,741600,5,SC,Kachchh,Kutch,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Dankhara Nanubhai Bhkhabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3787,PALITANA,IND,0,8th Pass,7856157,844611,7011546,102,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dankhara Vijaybhai Naraharibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4144,VARACHHA ROAD,Navin Bharat Nirman Manch,0,12th Pass,9524616,1045857,8478759,161,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Navin Bharat Nirman Manch
Dantani Santosh Naginbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4210,NAVSARI,IND,0,8th Pass,1186277,0,1186277,175,GEN,Navsari,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dantaniya Alpeshkumar Ashvinashvinbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5701,DARIAPUR,IND,0,12th Pass,502282,0,502282,51,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Darshan Dilipbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5301,GHATLODIA,IND,0,Graduate,326700,0,326700,41,GEN,Ahmedabad,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Darshinbhai Laxmanbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4211,NAVSARI,BSP,0,12th Pass,162000,0,162000,175,GEN,Navsari,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Dasa Rama Lakhamanbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4690,PORBANDAR,All India Hindustan Congress Party,1,8th Pass,202000,0,202000,83,GEN,Porbandar,Saurashtra,false,true,true,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Dashrathji Mafatji Thakor,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5284,SANAND,All India Hindustan Congress Party,0,8th Pass,8318562,500000,7818562,40,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Data Hurbanu Mosalim,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4608,SURAT WEST,BSP,0,5th Pass,277000,0,277000,167,GEN,Surat,South Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,Bahujan Samaj Party
Dataniya Mulji Reva,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3640,ANJAR,IND,0,Illiterate,10392,0,10392,4,GEN,Kachchh,Kutch,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dave Jatinbhai Dineshchandra,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5441,ANAND,IND,0,10th Pass,632814,9350,623464,112,GEN,Anand,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dave Nileshkumar Kanaiyalal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5524,PALANPUR,IND,0,Graduate,1232000,0,1232000,12,GEN,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dave Prakashchandra Manuprasad,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4900,SIDHPUR,IND,0,Post Graduate,4888500,15521,4872979,19,GEN,Patan,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dave Vibhavariben Vijaybhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3614,BHAVNAGAR EAST,BJP,0,Post Graduate,39531430,1859659,37671771,104,GEN,Bhavnagar,Saurashtra,true,true,false,Female,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3614&id2=910,39531430,25068239,14463191,58%,NA,Bharatiya Janata Party
Dave Vijaykumar Ratilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5469,ELLISBRIDGE,INC,0,Post Graduate,12667045,740000,11927045,44,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Deepakbhai Bhikhabhai Patil,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4741,AMRAIWADI,SHS,0,8th Pass,3739000,1153007,2585993,50,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Shivsena
Dehdha Nareshbhai Ramabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5164,DAHOD (ST),IND,0,10th Pass,220000,0,220000,132,ST,Dahod,Central Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dengada Pravinbhai Meghjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3574,RAJKOT RURAL (SC),IND,6,Literate,1310000,1000000,310000,71,SC,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Der Amrishbhai Jivabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3947,RAJULA,INC,1,Others,88180672,3309931,84870741,98,GEN,Amreli,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Der Jethabhai Fogalbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3697,DHORAJI,SP,2,12th Pass,4260000,1000000,3260000,75,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Samajwadi Party
Desai Alpesh Ishwarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4172,MAJURA,NCP,0,8th Pass,2885910,0,2885910,165,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Desai Ishvarbhai Mahadevbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5355,KANKREJ,All India Hindustan Congress Party,0,Literate,3885200,400000,3485200,15,GEN,Banaskantha,North Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Desai Kanubhai Mohanlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3857,PARDI,BJP,0,Graduate Professional,57740710,0,57740710,180,GEN,Valsad,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3857&id2=1095,57740710,23686750,34053960,144%,NA,Bharatiya Janata Party
Desai Mavjibhai Maganbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5447,DHANERA,BJP,0,10th Pass,745880450,204091394,541789056,9,GEN,Banaskantha,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Desai Mukeshkumar Moghjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5574,KHERALU,IND,0,5th Pass,31443195,3005183,28438012,20,GEN,Mahesana,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Desai Pankajbhai Vinubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5019,NADIAD,BJP,0,Graduate,84742462,7608643,77133819,116,GEN,Kheda,Central Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=5019&id2=1604,84742462,89191917,-4449455,-5%,NA,Bharatiya Janata Party
Desai Piyushbhai Dinkarbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4213,NAVSARI,BJP,0,Graduate Professional,23047424,1822211,21225213,175,GEN,Navsari,South Gujarat,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=4213&id2=425,23047424,6724287,16323137,243%,NA,Bharatiya Janata Party
Desai Raghubhai Merajbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5352,CHANASMA,INC,0,12th Pass,1088393529,2661294,1085732235,17,GEN,Patan,North Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Desai Vinodbhai Nanjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4304,RAJKOT SOUTH,NCP,0,10th Pass,5550000,5000000,550000,70,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Nationalist Congress Party
Deshmukh Rajendrasinh Gumansinh,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4537,DEDIAPADA (ST),Indian New Congress Party,0,12th Pass,3798000,0,3798000,149,ST,Narmada,South Gujarat,false,true,false,Male,NA,NA,NA,NA,NA,NA,Indian New Congress Party
Devabhai Punjabhai Malam,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3937,KESHOD,BJP,0,Literate,52345606,1637000,50708606,88,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Devda Babuji Ranchhodji,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4944,VIJAPUR,IND,0,5th Pass,281000,0,281000,26,GEN,Mahesana,North Gujarat,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Devda Dashrathbhai Mishrilal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4801,NARODA,IND,0,5th Pass,45000,1000,44000,47,GEN,Ahmedabad,Central Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Devjibhai Alabhai Khara,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3598,KALAVAD (SC),IND,0,12th Pass,177000,0,177000,76,SC,Jamnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dhaapa Dharamashibhai Ramjibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3790,BHAVNAGAR WEST,Vyavastha Parivartan Party,1,10th Pass,3019000,177000,2842000,105,GEN,Bhavnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Vyavastha Parivartan Party
Dhaduk Rambhai Bhikhabhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3814,KAMREJ,AAP,0,Graduate Professional,17670716,4501745,13168971,158,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,Aam Aadmi Party
Dhameliya Nitinkumar Mavajibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4143,VARACHHA ROAD,All India Hindustan Congress Party,0,Post Graduate,2095791,1053300,1042491,161,GEN,Surat,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Dhanani Pareshkumar Dhirajlal,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3764,AMRELI,INC,4,Graduate,11525523,0,11525523,95,GEN,Amreli,Saurashtra,true,true,false,Male,http://myneta.info/Gujarat2017/index.php?action=affidavitComparison&myneta_folder2=gujarat2012&id1=3764&id2=849,11525523,10221656,1303867,13%,NA,Indian National Congress
Dhanjibhai Laxmanbhai Chandura,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3595,DHRANGADHRA,Bahujan Mukti Party,0,12th Pass,2009898,477121,1532777,64,GEN,Surendranagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Dhanjibhai Patel (Makson),http://myneta.info/Gujarat2017/candidate.php?candidate_id=3652,WADHWAN,BJP,0,10th Pass,1134778445,4063225,1130715220,62,GEN,Surendranagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Bharatiya Janata Party
Dhanrajsinh Hasmukhbhai Chauhan,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3477,RAJKOT WEST,IND,0,8th Pass,2563989,1039551,1524438,69,GEN,Rajkot,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dharaiya Nareshbhai Khimajibhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4513,BHAVNAGAR WEST,IND,0,8th Pass,121900,0,121900,105,GEN,Bhavnagar,Saurashtra,false,false,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dharajiya Kaushikbhai Nankubhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3767,LATHI,Vyavastha Parivartan Party,1,12th Pass,1485500,403980,1081520,96,GEN,Amreli,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Vyavastha Parivartan Party
Dharar Jahirbhai Javidbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=5099,DHORAJI,Rashtriya Jankranti Party,0,8th Pass,105800,15000,90800,75,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Rashtriya Jankranti Party
Dharaviya Vallabhbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4231,JAMNAGAR RURAL,INC,0,5th Pass,3639596,0,3639596,77,GEN,Jamnagar,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,Indian National Congress
Dharmendra Vajubhai Makwana,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3935,VISAVADAR,IND,0,Graduate,660000,0,660000,87,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dharmendrabhai Kalubhai Koladiya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3759,DHARI,All India Hindustan Congress Party,0,12th Pass,12954247,3391436,9562811,94,GEN,Amreli,Saurashtra,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Dharmeshbhai Hasmukhbhai Upaddhyay,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4580,RAJKOT WEST,IND,0,8th Pass,600,0,600,69,GEN,Rajkot,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dharmeshbhai Kirtibhai Parmar,http://myneta.info/Gujarat2017/candidate.php?candidate_id=3942,KESHOD,Bahujan Mukti Party,0,Post Graduate,435000,0,435000,88,GEN,Junagarh,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Bahujan Mukti Party
Dharmishthaben Karshanbhai Gediya,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4109,OLPAD,All India Hindustan Congress Party,0,10th Pass,600000,0,600000,155,GEN,Surat,South Gujarat,false,true,false,Female,NA,NA,NA,NA,NA,NA,All India Hindustan Congress Party
Dheka Mahmadfaruk Harunbhai,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4722,SOMNATH,IND,0,8th Pass,50000,0,50000,90,GEN,Gir Somnath,Saurashtra,false,true,false,Male,NA,NA,NA,NA,NA,NA,Independent
Dhirubhai Nagarbhai Patel,http://myneta.info/Gujarat2017/candidate.php?candidate_id=4244,KAPRADA (ST),All India Homeless People Congress,0,Others,6066000,0,6066000,181,ST,Valsad,South Gujarat,true,true,false,Male,NA,NA,NA,NA,NA,NA,All India Homeless People Congress
