candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Abdus Saffur Mondal,http://myneta.info/meghalaya2013/candidate.php?candidate_id=333,PHULBARI,IND,1,12th Pass,27488594,4398335,23090259,46,GEN,NA,NA,true,true,true,Male,,,,,,
Abdus Saffur Mondal,http://myneta.info/meghalaya2013/candidate.php?candidate_id=335,RAJABALA,IND,1,12th Pass,27488594,4398335,23090259,47,GEN,NA,NA,true,true,true,Male,,,,,,
Abdus Saleh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=336,RAJABALA,IND,0,Graduate,12074555,0,12074555,47,GEN,NA,NA,true,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=336&id2=5,12074555,3164815,8909740,282%,Age Difference=9  Party in last election was INC
Abraham S. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=30,JIRANG (ST),NCP,0,8th Pass,11630000,80000,11550000,10,ST,NA,NA,false,false,false,Male,,,,,,
Abu Taher Mondal,http://myneta.info/meghalaya2013/candidate.php?candidate_id=254,PHULBARI,INC,0,Graduate Professional,8241947,0,8241947,46,GEN,NA,NA,true,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=254&id2=103,8241947,2274053,5967894,262%,Party in last election was IND
Adamkid M. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=69,NORTH TURA (ST),IND,0,12th Pass,8313337,19000,8294337,50,ST,NA,NA,false,true,false,Male,,,,,,
Adelbert Nongrum,http://myneta.info/meghalaya2013/candidate.php?candidate_id=212,NORTH SHILLONG (ST),KHNAM,0,12th Pass,386644,0,386644,17,ST,NA,NA,false,false,false,Male,,,,,,
Aderina K Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=73,SOUTH TURA (ST),IND,0,10th Pass,450971,0,450971,51,ST,NA,NA,false,true,false,Female,,,,,,
Adolf Lu Hitler R Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=132,BAJENGDOBA (ST),INC,0,12th Pass,43146407,7585711,35560696,40,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=132&id2=109,43146407,18068801,25077606,139%,PAN was missing last time Party in last election was NCP
Adviser Pariong,http://myneta.info/meghalaya2013/candidate.php?candidate_id=49,NONGSTOIN (ST),INC,0,Graduate Professional,8738886,0,8738886,32,ST,NA,NA,false,false,false,Male,,,,,,
Ajithson G. Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=82,RONGARA SIJU (ST),IND,0,10th Pass,3933440,0,3933440,58,ST,NA,NA,false,false,false,Male,,,,,,
Albinush R. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=81,RONGARA SIJU (ST),IND,0,Graduate Professional,6707500,0,6707500,58,ST,NA,NA,false,true,false,Male,,,,,,
Alexandar Marwein,http://myneta.info/meghalaya2013/candidate.php?candidate_id=327,MAWKYRWAT (ST),LJP,0,Graduate,862000,0,862000,36,ST,NA,NA,false,false,false,Male,,,,,,
Alexander Laloo Hek,http://myneta.info/meghalaya2013/candidate.php?candidate_id=97,PYNTHORUMKHRAH,INC,0,12th Pass,39490052,0,39490052,14,GEN,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=97&id2=71,39490052,3952890,35537162,899%,PAN was missing last time Party in last election was BJP
Amos Dkhar,http://myneta.info/meghalaya2013/candidate.php?candidate_id=193,KHLIEHRIAT (ST),INC,0,Graduate,52481201,0,52481201,6,ST,NA,NA,false,true,false,Male,,,,,,
Andreas T. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=70,NORTH TURA (ST),NCP,0,Others,1093155,0,1093155,50,ST,NA,NA,false,false,false,Male,,,,,,
Andrew Charles Gare,http://myneta.info/meghalaya2013/candidate.php?candidate_id=320,RAMBRAI JYRNGAM (ST),IND,1,10th Pass,650000,0,650000,33,ST,NA,NA,false,false,true,Male,,,,,,
Andy Lyngwa,http://myneta.info/meghalaya2013/candidate.php?candidate_id=208,PYNTHORUMKHRAH,BJP,0,10th Pass,3696315,0,3696315,14,GEN,NA,NA,false,true,false,Male,,,,,,
Anil Hajong,http://myneta.info/meghalaya2013/candidate.php?candidate_id=74,RANGSAKONA (ST),BJP,0,8th Pass,471500,0,471500,52,ST,NA,NA,false,true,false,Male,,,,,,
Anvil Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=53,MAWSHYNRUT (ST),IND,0,Graduate,68421113,0,68421113,34,ST,NA,NA,false,true,false,Male,,,,,,
Ardent Miller Basaiawmoit,http://myneta.info/meghalaya2013/candidate.php?candidate_id=108,NONGKREM (ST),HSPDP,0,Graduate,8972153,0,8972153,22,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=108&id2=57,8972153,4438977,4533176,102%,PAN was missing last time Party in last election was UDP
Aris Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=205,UMROI (ST),IND,0,Graduate,304000,0,304000,12,ST,NA,NA,false,true,false,Male,,,,,,
Arjun W. Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=354,BAGHMARA (ST),IND,0,Graduate,4333000,0,4333000,60,ST,NA,NA,false,false,false,Male,,,,,,
Arlene M. N. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=295,CHOKPOT (ST),INC,0,Graduate Professional,15000000,0,15000000,59,ST,NA,NA,false,true,false,Female,,,,,,
Arun N. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=243,SONGSAK (ST),UDP,2,10th Pass,1619012,761292,857720,41,ST,NA,NA,false,true,true,Male,,,,,,
Ashahel D Shira,http://myneta.info/meghalaya2013/candidate.php?candidate_id=337,RAJABALA,IND,0,10th Pass,51995182,296000,51699182,47,GEN,NA,NA,false,true,false,Male,,,,,,
Atul C Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=12,SELSELLA (ST),IND,0,10th Pass,5864133,0,5864133,48,ST,NA,NA,false,true,false,Male,,,,,,
Augustine D. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=330,RAKSAMGRE (ST),SP,0,12th Pass,30016873,99000,29917873,44,ST,NA,NA,false,false,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=330&id2=107,30016873,1221450,28795423,2357%,Party in last election was INC
Augustine Lakiang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=36,SOUTH SHILLONG,BJP,0,12th Pass,75151950,0,75151950,19,GEN,NA,NA,false,true,false,Male,,,,,,
Badhok Nongmalieh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=27,NONGPOH (ST),IND,0,10th Pass,10730000,0,10730000,9,ST,NA,NA,false,true,false,Male,,,,,,
Ballen A Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=156,GAMBEGRE (ST),NPP,0,10th Pass,7065913,0,7065913,56,ST,NA,NA,false,true,false,Male,,,,,,
Banalari Khongwar,http://myneta.info/meghalaya2013/candidate.php?candidate_id=114,PYNURSLA (ST),UDP,1,8th Pass,225924884,0,225924884,27,ST,NA,NA,false,true,false,Female,,,,,,
Banteidor Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=116,MAWKYNREW (ST),IND,0,8th Pass,3859000,0,3859000,29,ST,NA,NA,false,true,false,Male,,,,,,
Barnabas Nongbah,http://myneta.info/meghalaya2013/candidate.php?candidate_id=1,JIRANG (ST),INC,0,Graduate,44276551,0,44276551,10,ST,NA,NA,false,true,false,Male,,,,,,
Benedict Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=332,TIKRIKILLA (ST),SP,0,12th Pass,1840061,145000,1695061,45,ST,NA,NA,false,false,false,Male,,,,,,
Beninstand G Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=234,MENDIPATHAR (ST),UDP,0,Graduate,13780711,200000,13580711,38,ST,NA,NA,false,true,false,Male,,,,,,
Besterfield N. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=77,GAMBEGRE (ST),INC,0,Graduate,623190,0,623190,56,ST,NA,NA,false,true,false,Male,,,,,,
Bhabok Blaze Syiem,http://myneta.info/meghalaya2013/candidate.php?candidate_id=106,NONGTHYMMAI (ST),HSPDP,0,Graduate,35099566,3139074,31960492,21,ST,NA,NA,false,true,false,Male,,,,,,
Bhupendra B. Hajong,http://myneta.info/meghalaya2013/candidate.php?candidate_id=284,SALMANPARA (ST),BJP,0,10th Pass,325920,0,325920,55,ST,NA,NA,false,false,false,Male,,,,,,
Billykid A Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=268,SOUTH TURA (ST),INC,0,12th Pass,5038526,781660,4256866,51,ST,NA,NA,false,true,false,Male,,,,,,
Bindo M. Lanong,http://myneta.info/meghalaya2013/candidate.php?candidate_id=100,EAST SHILLONG (ST),UDP,0,Graduate Professional,10471950,0,10471950,16,ST,NA,NA,false,false,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=100&id2=75,10471950,3815000,6656950,174%,
Binod Kumar Joshi,http://myneta.info/meghalaya2013/candidate.php?candidate_id=307,SOUTH SHILLONG,SP,0,Graduate Professional,15615000,0,15615000,19,GEN,NA,NA,false,true,false,Male,,,,,,
Binoy Kumar Ghosh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=334,PHULBARI,IND,1,10th Pass,31894316,3113739,28780577,46,GEN,NA,NA,false,true,false,Male,,,,,,
Bluebell R. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=83,CHOKPOT (ST),NCP,0,Graduate,8231568,0,8231568,59,ST,NA,NA,false,true,false,Female,,,,,,
Bokstar Lyngdoh Nongrang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=310,MAIRANG (ST),MDP,0,8th Pass,774009,0,774009,30,ST,NA,NA,false,false,false,Male,,,,,,
Boldness L.Nongum,http://myneta.info/meghalaya2013/candidate.php?candidate_id=229,MAWTHADRAISHAN (ST),INC,0,Post Graduate,10394456,0,10394456,31,ST,NA,NA,false,true,false,Male,,,,,,
Bolison D Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=292,DALU (ST),GNC,0,8th Pass,2849105,0,2849105,57,ST,NA,NA,false,true,false,Male,,,,,,
Bombersingh Hynniewta,http://myneta.info/meghalaya2013/candidate.php?candidate_id=217,MYLLIEM (ST),HSPDP,0,Others,58586902,1861251,56725651,20,ST,NA,NA,false,true,false,Male,,,,,,
Bonifirst Nongrem,http://myneta.info/meghalaya2013/candidate.php?candidate_id=319,RAMBRAI JYRNGAM (ST),LJP,0,8th Pass,150000,0,150000,33,ST,NA,NA,false,false,false,Male,,,,,,
Boston Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=283,SALMANPARA (ST),NPP,0,Post Graduate,1528681,364712,1163969,55,ST,NA,NA,false,true,false,Male,,,,,,
Braston Kharphuli,http://myneta.info/meghalaya2013/candidate.php?candidate_id=6,SOHIONG (ST),UDP,0,Others,6646297,0,6646297,23,ST,NA,NA,false,true,false,Male,,,,,,
Brening A Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=293,DALU (ST),SP,0,10th Pass,47826912,390273,47436639,57,ST,NA,NA,false,true,false,Male,,,,,,
Brigady Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=241,BAJENGDOBA (ST),IND,0,12th Pass,4602608,838745,3763863,40,ST,NA,NA,false,true,false,Male,,,,,,
Brolding Nongsiej,http://myneta.info/meghalaya2013/candidate.php?candidate_id=119,MAWTHADRAISHAN (ST),UDP,0,10th Pass,85764812,0,85764812,31,ST,NA,NA,false,true,false,Male,,,,,,
Celestine Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=174,UMSNING (ST),INC,0,Post Graduate,14710000,0,14710000,11,ST,NA,NA,false,false,false,Male,,,,,,
Charles G.R.Syngkli,http://myneta.info/meghalaya2013/candidate.php?candidate_id=203,NONGPOH (ST),NCP,0,10th Pass,2500,0,2500,9,ST,NA,NA,false,false,false,Male,,,,,,
Charles Pyngrope,http://myneta.info/meghalaya2013/candidate.php?candidate_id=18,NONGTHYMMAI (ST),INC,0,Graduate,69425346,4145147,65280199,21,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=18&id2=59,69425346,37705845,31719501,84%,PAN was missing last time
Cherak W. Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=128,KHARKUTTA (ST),INC,0,12th Pass,11184139,275027,10909112,37,ST,NA,NA,false,true,false,Male,,,,,,
Clement G. Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=276,AMPATI (ST),NPP,0,Graduate,2467426,60506,2406920,53,ST,NA,NA,false,false,false,Male,,,,,,
Clement Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=340,SELSELLA (ST),INC,0,10th Pass,13316174,1023413,12292761,48,ST,NA,NA,false,false,false,Male,,,,,,
Clifford Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=353,CHOKPOT (ST),GNC,0,10th Pass,4212323,0,4212323,59,ST,NA,NA,false,false,false,Male,,,,,,
Comingone Ymbon,http://myneta.info/meghalaya2013/candidate.php?candidate_id=91,RALIANG (ST),INC,0,8th Pass,254812730,0,254812730,3,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=91&id2=11,254812730,12131181,242681549,2000%,PAN was missing last time
Conrad Kongkal Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=258,SELSELLA (ST),NPP,0,Post Graduate,21307256,4573243,16734013,48,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=258&id2=99,21307256,8397477,12909779,154%,PAN was missing last time Party in last election was NCP
Cornileous Nongbri,http://myneta.info/meghalaya2013/candidate.php?candidate_id=125,RANIKOR (ST),NPP,0,Graduate,2072294,0,2072294,35,ST,NA,NA,false,false,false,Male,,,,,,
Cyrus Tangseng D Shira,http://myneta.info/meghalaya2013/candidate.php?candidate_id=342,NORTH TURA (ST),IND,0,12th Pass,2346593,354427,1992166,50,ST,NA,NA,false,false,false,Male,,,,,,
D. Plaslanding Iangjuh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=223,MAWSYNRAM (ST),NPP,0,Graduate,704620,0,704620,25,ST,NA,NA,false,false,false,Male,,,,,,
David A. Nongrum,http://myneta.info/meghalaya2013/candidate.php?candidate_id=17,MAWRYNGKNENG (ST),IND,0,12th Pass,45470000,0,45470000,13,ST,NA,NA,false,true,false,Male,,,,,,
David Ch Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=270,SOUTH TURA (ST),NPP,0,Graduate Professional,8575313,0,8575313,51,ST,NA,NA,false,false,false,Male,,,,,,
David Ch. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=72,SOUTH TURA (ST),BJP,0,10th Pass,8695000,0,8695000,51,ST,NA,NA,false,false,false,Male,,,,,,
Deborah C. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=139,WILLIAM NAGAR (ST),INC,0,12th Pass,82686902,12726994,69959908,43,ST,NA,NA,false,true,false,Female,,,,,,
Desang M. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=138,RONGJENG (ST),NPP,0,12th Pass,7030000,0,7030000,42,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=138&id2=113,7030000,3130559,3899441,125%,PAN was missing last time Party in last election was NCP
Desmond B. Wanshong,http://myneta.info/meghalaya2013/candidate.php?candidate_id=325,RANIKOR (ST),NCP,0,Graduate,1727944,0,1727944,35,ST,NA,NA,false,true,false,Male,,,,,,
Devorsi G. Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=269,SOUTH TURA (ST),UDP,0,Graduate Professional,259000,0,259000,51,ST,NA,NA,false,true,false,Male,,,,,,
Dikkanchi D. Shira,http://myneta.info/meghalaya2013/candidate.php?candidate_id=282,MAHENDRAGANJ (ST),INC,0,Graduate,145077833,0,145077833,54,ST,NA,NA,false,true,false,Female,,,,,,
Dipul R Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=153,RANGSAKONA (ST),NPP,0,Graduate,2085315,61170,2024145,52,ST,NA,NA,false,false,false,Male,,,,,,
Dolly K Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=236,MENDIPATHAR (ST),NPP,0,10th Pass,18423804,350000,18073804,38,ST,NA,NA,false,true,false,Male,,,,,,
Donaldson Shanpru,http://myneta.info/meghalaya2013/candidate.php?candidate_id=103,WEST SHILLONG,IND,0,Graduate,6207366,0,6207366,18,GEN,NA,NA,false,false,false,Male,,,,,,
Donbok Khymdeit,http://myneta.info/meghalaya2013/candidate.php?candidate_id=26,MAWHATI (ST),UDP,0,12th Pass,2161352,0,2161352,8,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=26&id2=29,2161352,779579,1381773,177%,PAN was missing last time
Donbor Mawlein,http://myneta.info/meghalaya2013/candidate.php?candidate_id=232,MAWKYRWAT (ST),NCP,0,12th Pass,4284472,0,4284472,36,ST,NA,NA,false,true,false,Male,,,,,,
Donkupar Massar,http://myneta.info/meghalaya2013/candidate.php?candidate_id=112,PYNURSLA (ST),IND,0,Graduate,61809872,1286552,60523320,27,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=112&id2=53,61809872,3107000,58702872,1889%,"PAN was missing last time   page_missing for immovable  asset in Meghalaya 2013,"
Donkupar Roy,http://myneta.info/meghalaya2013/candidate.php?candidate_id=42,SHELLA (ST),UDP,0,Doctorate,28073013,0,28073013,26,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=42&id2=85,28073013,19156000,8917013,47%,PAN was missing last time
Donkupar Sumer,http://myneta.info/meghalaya2013/candidate.php?candidate_id=31,UMSNING (ST),IND,0,Others,12835000,0,12835000,11,ST,NA,NA,false,true,false,Male,,,,,,
Donlang Sohkhlet,http://myneta.info/meghalaya2013/candidate.php?candidate_id=14,UMSNING (ST),IND,0,10th Pass,12180000,0,12180000,11,ST,NA,NA,false,true,false,Male,,,,,,
Dr Azad Zaman,http://myneta.info/meghalaya2013/candidate.php?candidate_id=151,RAJABALA,IND,0,Graduate Professional,858884,842136,16748,47,GEN,NA,NA,true,true,false,Male,,,,,,
Dr. D.D.Lapang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=94,NONGPOH (ST),INC,0,Graduate,23217885,0,23217885,9,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=94&id2=33,23217885,10809114,12408771,115%,PAN was missing last time
Dr. Julius L.R. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=63,RONGJENG (ST),IND,0,Doctorate,4212000,0,4212000,42,ST,NA,NA,false,false,false,Male,,,,,,
Dr. Mizanur Rahman Kazi,http://myneta.info/meghalaya2013/candidate.php?candidate_id=67,RAJABALA,UDP,0,Post Graduate,14462789,2375788,12087001,47,GEN,NA,NA,true,true,false,Male,,,,,,
Dr. Mukul Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=277,AMPATI (ST),INC,0,Graduate Professional,145077833,0,145077833,53,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=277&id2=1,145077833,34324199,110753634,323%,PAN was missing last time
Dr. Osaphi S. Jyrwa,http://myneta.info/meghalaya2013/candidate.php?candidate_id=32,MAWRYNGKNENG (ST),IND,0,Graduate Professional,2680182,0,2680182,13,ST,NA,NA,false,false,false,Male,,,,,,
Draison Kharshiing,http://myneta.info/meghalaya2013/candidate.php?candidate_id=39,NONGKREM (ST),UDP,0,Post Graduate,16538805,0,16538805,22,ST,NA,NA,false,true,false,Male,,,,,,
Drembar Ch. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=155,SALMANPARA (ST),IND,0,Graduate,360000,222000,138000,55,ST,NA,NA,false,false,false,Male,,,,,,
Drosing K. Khongjoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=118,MAWKYNREW (ST),INC,0,Graduate,6325000,0,6325000,29,ST,NA,NA,false,true,false,Male,,,,,,
Dunno Nongpluh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=197,AMLAREM (ST),IND,0,Graduate,3684293,492000,3192293,7,ST,NA,NA,false,true,false,Male,,,,,,
E.C.Boniface Bamon,http://myneta.info/meghalaya2013/candidate.php?candidate_id=188,MOWKAIAW (ST),NPP,0,Graduate,6763047,0,6763047,4,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=188&id2=13,6763047,509457,6253590,1228%,PAN was missing last time Party in last election was NCP
Edmund K Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=247,RAKSAMGRE (ST),IND,0,12th Pass,3139587,0,3139587,44,ST,NA,NA,false,false,false,Male,,,,,,
Edward L. Kharwanlang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=104,SOUTH SHILLONG,UDP,0,Graduate,5465220,0,5465220,19,GEN,NA,NA,false,true,false,Male,,,,,,
Ehkupar Nongrum,http://myneta.info/meghalaya2013/candidate.php?candidate_id=218,NONGTHYMMAI (ST),BJP,0,Others,2212901,700000,1512901,21,ST,NA,NA,false,true,false,Male,,,,,,
Elston Roy Kharkongor,http://myneta.info/meghalaya2013/candidate.php?candidate_id=308,NONGKREM (ST),IND,0,Graduate,17239000,0,17239000,22,ST,NA,NA,false,false,false,Male,,,,,,
Elstone D. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=127,KHARKUTTA (ST),BJP,0,Graduate,8753736,391889,8361847,37,ST,NA,NA,false,true,false,Male,,,,,,
Embhahlang Syiemlieh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=209,MAWLAI (ST),UDP,0,Graduate,986948,155353,831595,15,ST,NA,NA,false,true,false,Male,,,,,,
Emboklang Dhar,http://myneta.info/meghalaya2013/candidate.php?candidate_id=184,RALIANG (ST),IND,0,10th Pass,2681996,0,2681996,3,ST,NA,NA,false,false,false,Male,,,,,,
Enbin K. Raswai,http://myneta.info/meghalaya2013/candidate.php?candidate_id=60,MAWKYRWAT (ST),HSPDP,0,Graduate,6592000,2790000,3802000,36,ST,NA,NA,false,true,false,Male,,,,,,
Eugene Everald Kharlukhi,http://myneta.info/meghalaya2013/candidate.php?candidate_id=123,MAWSHYNRUT (ST),IND,0,10th Pass,6372000,600000,5772000,34,ST,NA,NA,false,false,false,Male,,,,,,
Eureka F.P Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=227,MAIRANG (ST),INC,0,Doctorate,3795452,542494,3252958,30,ST,NA,NA,false,true,false,Female,,,,,,
Fairly Bert Kharrngi,http://myneta.info/meghalaya2013/candidate.php?candidate_id=220,NONGKREM (ST),BJP,0,8th Pass,6077420,104322,5973098,22,ST,NA,NA,false,true,false,Male,,,,,,
Fantin Kitbok Ryntathiang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=122,MAWSHYNRUT (ST),UDP,0,Graduate,2243088,555301,1687787,34,ST,NA,NA,false,true,false,Male,,,,,,
Fardina C. Marak,http://myneta.info/meghalaya2013/candidate.php?candidate_id=180,SONGSAK (ST),IND,0,12th Pass,3555000,930000,2625000,41,ST,NA,NA,false,true,false,Female,,,,,,
Fenela Lyngdoh Nonglait,http://myneta.info/meghalaya2013/candidate.php?candidate_id=48,MAWTHADRAISHAN (ST),HSPDP,0,Doctorate,5899000,0,5899000,31,ST,NA,NA,false,true,false,Female,,,,,,
Field Marshal Mawphniang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=175,UMSNING (ST),UDP,0,Others,23040000,0,23040000,11,ST,NA,NA,false,true,false,Male,,,,,,
Finelynes Bareh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=194,KHLIEHRIAT (ST),IND,0,10th Pass,4508887,0,4508887,6,ST,NA,NA,false,false,false,Male,,,,,,
Founder Strong Cajee,http://myneta.info/meghalaya2013/candidate.php?candidate_id=99,MAWLAI (ST),INC,0,Graduate,8959092,77871,8881221,15,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=99&id2=61,8959092,7026058,1933034,28%,PAN was missing last time
Francis Pondit R. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=163,RONGARA SIJU (ST),INC,0,Graduate,11620091,0,11620091,58,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=163&id2=41,11620091,1359362,10260729,755%,PAN was missing last time
Frankenstein Momin,http://myneta.info/meghalaya2013/candidate.php?candidate_id=130,MENDIPATHAR (ST),INC,0,Post Graduate,18535091,0,18535091,38,ST,NA,NA,false,false,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=130&id2=43,18535091,5082000,13453091,265%,Age Difference=3
Gerald D Pasi,http://myneta.info/meghalaya2013/candidate.php?candidate_id=185,RALIANG (ST),HSPDP,0,10th Pass,7100000,0,7100000,3,ST,NA,NA,false,true,false,Male,,,,,,
Grace Mary Kharpuri,http://myneta.info/meghalaya2013/candidate.php?candidate_id=45,SHELLA (ST),IND,0,12th Pass,61809872,1286552,60523320,26,ST,NA,NA,false,true,false,Female,,,,,,
Grebith D. Sangma,http://myneta.info/meghalaya2013/candidate.php?candidate_id=350,SALMANPARA (ST),UDP,0,Post Graduate,815426,30000,785426,55,ST,NA,NA,false,false,false,Male,,,,,,
H. Donkupar R. Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=109,SOHIONG (ST),INC,0,Graduate,70453194,3016259,67436935,23,ST,NA,NA,false,true,false,Male,http://myneta.info/meghalaya2013/index.php?action=affidavitComparison&myneta_folder2=2008Meghalaya&id1=109&id2=79,70453194,11250000,59203194,526%,PAN was missing last time
Hadrian Lyngdoh,http://myneta.info/meghalaya2013/candidate.php?candidate_id=61,MAWKYRWAT (ST),IND,0,Graduate,5313460,0,5313460,36,ST,NA,NA,false,true,false,Male,,,,,,
Hamletson Dohling,http://myneta.info/meghalaya2013/candidate.php?candidate_id=24,MYLLIEM (ST),UDP,0,Graduate,780153,0,780153,20,ST,NA,NA,false,true,false,Male,,,,,,
Hamsya Chen,http://myneta.info/meghalaya2013/candidate.php?candidate_id=221,MAWPHLANG (ST),IND,0,Post Graduate,739000,280000,459000,24,ST,NA,NA,false,true,false,Male,,,,,,
Handar Wanniang,http://myneta.info/meghalaya2013/candidate.php?candidate_id=326,MAWKYRWAT (ST),KHNAM,0,10th Pass,1590000,0,1590000,36,ST,NA,NA,false,false,false,Male,,,,,,
