candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
Bandipalli Ramaiah,http://myneta.info/ap09/candidate.php?candidate_id=1381,SIDDIPET,Pyramid Party of India,0,12th Pass,736200,0,736200,33,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
Banothu Jan Babu,http://myneta.info/ap09/candidate.php?candidate_id=93,ASWARAOPETA (ST),Pyramid Party of India,0,12th Pass,1000,0,1000,118,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Bingi Srinivas,http://myneta.info/ap09/candidate.php?candidate_id=155,SIRPUR,Pyramid Party of India,0,Graduate,145000,0,145000,1,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Bitla Prabhakar,http://myneta.info/ap09/candidate.php?candidate_id=1761,DUBBAKA,Pyramid Party of India,0,Post Graduate,448000,0,448000,41,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
C.Ratnam Naidu,http://myneta.info/ap09/candidate.php?candidate_id=2406,PALAMANER,Pyramid Party of India,0,10th Pass,1527000,0,1527000,293,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Chalamala Yasoda Lakshmi,http://myneta.info/ap09/candidate.php?candidate_id=1774,SANGAREDDY,Pyramid Party of India,0,12th Pass,223000,23000,200000,39,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Female
Chevulamaddi Shankar,http://myneta.info/ap09/candidate.php?candidate_id=1245,KORUTLA,Pyramid Party of India,0,10th Pass,1310000,0,1310000,20,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Chidella Venu Gopal,http://myneta.info/ap09/candidate.php?candidate_id=2598,KANIGIRI,Pyramid Party of India,0,10th Pass,25000,0,25000,232,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
D. Kesav Rao,http://myneta.info/ap09/candidate.php?candidate_id=2192,TIRUPATI,Pyramid Party of India,0,12th Pass,3905800,0,3905800,286,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
DARBAR CHANDRA SEKHAR NEELISETTY,http://myneta.info/ap09/candidate.php?candidate_id=1022,YAKUTPURA,Pyramid Party of India,0,Literate,5000,0,5000,68,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Degala Suryanarayana,http://myneta.info/ap09/candidate.php?candidate_id=1914,SULLURPETA (SC),Pyramid Party of India,0,Others,0,0,0,240,SC,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Dr. V. Satyanarayana Murthy,http://myneta.info/ap09/candidate.php?candidate_id=1257,JAGTIAL,Pyramid Party of India,0,Post Graduate,10654000,762315,9891685,21,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Dyta Srirama Murthy,http://myneta.info/ap09/candidate.php?candidate_id=1549,RAJENDRANAGAR,Pyramid Party of India,0,Graduate Professional,51000,0,51000,51,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
Galib Mohammad,http://myneta.info/ap09/candidate.php?candidate_id=757,KOTHAGUDEM,Pyramid Party of India,0,10th Pass,55000,25000,30000,117,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Gollapalli Saya Goud,http://myneta.info/ap09/candidate.php?candidate_id=1697,MEDAK,Pyramid Party of India,0,Literate,1043000,45000,998000,34,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Illa Sri Rama Murthy,http://myneta.info/ap09/candidate.php?candidate_id=2733,MUMMIDIVARAM,Pyramid Party of India,0,10th Pass,3308595,0,3308595,162,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
KANDUKOORI NAGARAJU,http://myneta.info/ap09/candidate.php?candidate_id=1349,HUZURABAD,Pyramid Party of India,0,Graduate,5000,0,5000,31,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Kasukurti Polaiah,http://myneta.info/ap09/candidate.php?candidate_id=2499,SANTHANUTHALAPADU (SC),Pyramid Party of India,0,5th Pass,90000,0,90000,226,SC,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Katram Swamy,http://myneta.info/ap09/candidate.php?candidate_id=737,WYRA (ST),Pyramid Party of India,0,Graduate,45000,0,45000,115,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
KEVULOTH RAJENDER,http://myneta.info/ap09/candidate.php?candidate_id=611,DORNAKAL (ST),Pyramid Party of India,0,Graduate,0,0,0,101,ST,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Kocharla Guravaiah,http://myneta.info/ap09/candidate.php?candidate_id=725,MADIRA (SC),Pyramid Party of India,0,8th Pass,40000,0,40000,114,SC,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Kongara. Anil Kumar,http://myneta.info/ap09/candidate.php?candidate_id=591,GHANPUR (STATION) (SC),Pyramid Party of India,0,Graduate,10000,0,10000,99,SC,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Laxmi,http://myneta.info/ap09/candidate.php?candidate_id=1727,NARSAPUR,Pyramid Party of India,0,5th Pass,122000,0,122000,37,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
M.D. Rahamatha Bee,http://myneta.info/ap09/candidate.php?candidate_id=686,BHUPALPALLE,Pyramid Party of India,0,Literate,130000,0,130000,108,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Female
Modala Rama Krishna Sapar,http://myneta.info/ap09/candidate.php?candidate_id=331,WANAPARTHY,Pyramid Party of India,0,12th Pass,785000,15000,770000,78,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Muddabathuni Vijaya Lakshmi,http://myneta.info/ap09/candidate.php?candidate_id=2844,PEDAKURAPADU,Pyramid Party of India,0,Literate,100000,0,100000,204,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Female
Mukka Sathyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=853,ARMUR,Pyramid Party of India,0,10th Pass,744000,240000,504000,11,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Palavarapu Sree Ramulu,http://myneta.info/ap09/candidate.php?candidate_id=118,Khammam,Pyramid Party of India,0,12th Pass,4732000,0,4732000,112,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Palla Nikhilesh,http://myneta.info/ap09/candidate.php?candidate_id=578,JANGOAN,Pyramid Party of India,0,Post Graduate,50000,0,50000,98,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Pasikanti Manjula,http://myneta.info/ap09/candidate.php?candidate_id=1830,GAJWEL,Pyramid Party of India,0,5th Pass,1710100,0,1710100,42,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Pasula Gangadhar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=291,JADCHERLA,Pyramid Party of India,0,10th Pass,95000,440000,-345000,75,GEN,MAHABUBNAGAR,TELANGANA,,FALSE,FALSE,Male
Peddi Bali Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2369,JAMMALAMADUGU,Pyramid Party of India,0,Literate,615000,42000,573000,250,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Puli Pedda Bhumanna,http://myneta.info/ap09/candidate.php?candidate_id=229,MUDHOLE,Pyramid Party of India,0,Graduate,325000,0,325000,10,GEN,ADILABAD,TELANGANA,,FALSE,FALSE,Male
Ramagani Reddappa Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2129,THAMBALLAPALLE,Pyramid Party of India,0,8th Pass,630000,0,630000,281,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
S.Satyavathi,http://myneta.info/ap09/candidate.php?candidate_id=997,CHARMINAR,Pyramid Party of India,0,10th Pass,30000,0,30000,66,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Female
SAILAJA KATEPALLI,http://myneta.info/ap09/candidate.php?candidate_id=109,PALAIR,Pyramid Party of India,0,8th Pass,2610000,0,2610000,113,GEN,KHAMMAM,TELANGANA,,FALSE,FALSE,Female
Seetharam Boda,http://myneta.info/ap09/candidate.php?candidate_id=713,YELLANDU (ST),Pyramid Party of India,0,5th Pass,40000,0,40000,111,ST,KHAMMAM,TELANGANA,,FALSE,FALSE,Male
Sri Ramalingeswara Rao Bethamsetty,http://myneta.info/ap09/candidate.php?candidate_id=2473,ADDANKI,Pyramid Party of India,0,12th Pass,20000,0,20000,224,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
T.Ramchander,http://myneta.info/ap09/candidate.php?candidate_id=1710,NARAYANKHED,Pyramid Party of India,0,10th Pass,1117000,70000,1047000,35,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Vanapalli Venkatesh,http://myneta.info/ap09/candidate.php?candidate_id=25,NAMPALLI,Pyramid Party of India,0,Literate,0,0,0,63,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Saraswathi Laxmi Narsa Raju,http://myneta.info/ap09/candidate.php?candidate_id=481,SURYAPET,Rajyadhikara Party,0,Graduate Professional,99000,0,99000,91,GEN,NALGONDA,TELANGANA,,FALSE,FALSE,Male
A Kondal Rao,http://myneta.info/ap09/candidate.php?candidate_id=1113,MADUGULA,RJD,0,Graduate,384000,65000,319000,146,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Angati Appa Rao,http://myneta.info/ap09/candidate.php?candidate_id=1068,VISAKHAPATNAM SOUTH,RJD,0,Not Given,0,0,0,141,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
B Karuna Kumar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2389,MYDUKUR,RJD,0,12th Pass,390000,50000,340000,252,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Dabbada Apparao,http://myneta.info/ap09/candidate.php?candidate_id=70,ETCHERLA,RJD,0,Not Given,0,0,0,126,GEN,SRIKAKULAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Duddu Laxmoji,http://myneta.info/ap09/candidate.php?candidate_id=1131,PADERU (ST),RJD,0,Graduate,115000,0,115000,148,ST,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Gandi Suryanarayana,http://myneta.info/ap09/candidate.php?candidate_id=1153,PENDURTHI,RJD,0,Graduate,2115000,0,2115000,150,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Hanumantha Reddy Maliki Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2364,JAMMALAMADUGU,RJD,0,10th Pass,1653412,198280,1455132,250,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
K Koteswara Rao,http://myneta.info/ap09/candidate.php?candidate_id=1044,VISAKHAPATNAM  WEST,RJD,0,Graduate,0,440000,-440000,143,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Kammari Narsimha Chary,http://myneta.info/ap09/candidate.php?candidate_id=1691,MEDAK,RJD,0,12th Pass,100000,40000,60000,34,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Mandala Srinivasa Rao,http://myneta.info/ap09/candidate.php?candidate_id=1672,VIZIANAGARAM,RJD,0,Not Given,33000,0,33000,137,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
N Venkata Rao,http://myneta.info/ap09/candidate.php?candidate_id=1080,VISAKHAPATNAM  NORTH,RJD,0,10th Pass,16000,0,16000,142,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
O. Venkatadri,http://myneta.info/ap09/candidate.php?candidate_id=2288,RAJAMPET,RJD,0,Not Given,1020000,0,1020000,244,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Penchalaiah Koduru,http://myneta.info/ap09/candidate.php?candidate_id=2309,KODUR (SC),RJD,0,8th Pass,5000,0,5000,246,SC,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Pendurthi Venkatarao,http://myneta.info/ap09/candidate.php?candidate_id=1642,CHEEPURUPALLE,RJD,0,8th Pass,43700,0,43700,134,GEN,VIZIANAGARAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Rekam Sivaiah,http://myneta.info/ap09/candidate.php?candidate_id=2323,RAYACHOTI,RJD,0,8th Pass,918000,0,918000,247,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Sivasankar Reddy Devireddy,http://myneta.info/ap09/candidate.php?candidate_id=2338,PULIVENDLA,RJD,0,Graduate Professional,2090754,0,2090754,248,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Veera Ramesh Reddy Gandluri,http://myneta.info/ap09/candidate.php?candidate_id=2348,KAMALAPURAM,RJD,0,Graduate,2392000,0,2392000,249,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Y Bhima Venkateswar Rao,http://myneta.info/ap09/candidate.php?candidate_id=1164,ELAMANCHILI,RJD,0,10th Pass,470000,0,470000,151,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Asadi Venkatadri,http://myneta.info/ap09/candidate.php?candidate_id=2140,PILERU,Rashtriya Kranthikari Samajwadi Party,0,12th Pass,2930000,130000,2800000,282,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Yasala Lingam,http://myneta.info/ap09/candidate.php?candidate_id=1382,SIDDIPET,Rashtriya Kranthikari Samajwadi Party,0,Graduate,2630000,0,2630000,33,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
D.R.K.Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2686,ANAPARTHY,Rashtriya Krantikari Samajwadi Party,0,10th Pass,43833460,3541746,40291714,159,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,FALSE,Male
G. Harish,http://myneta.info/ap09/candidate.php?candidate_id=2329,RAYACHOTI,Rashtriya Krantikari Samajwadi Party,0,Graduate,110450,0,110450,247,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Gollavalli Bhavani,http://myneta.info/ap09/candidate.php?candidate_id=1473,KUKATPALLY,Rashtriya Krantikari Samajwadi Party,0,12th Pass,277500,0,277500,46,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Female
J. Kamala Prabhas,http://myneta.info/ap09/candidate.php?candidate_id=2275,BADVEL (SC),Rashtriya Krantikari Samajwadi Party,0,Graduate,0,0,0,243,SC,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Kondepudi Laxmana Swamy,http://myneta.info/ap09/candidate.php?candidate_id=2730,MUMMIDIVARAM,Rashtriya Krantikari Samajwadi Party,0,10th Pass,160000,0,160000,162,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Kouluru Venkata Konda Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2367,JAMMALAMADUGU,Rashtriya Krantikari Samajwadi Party,0,Not Given,396000,0,396000,250,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Medikonda Mohana Rao,http://myneta.info/ap09/candidate.php?candidate_id=2516,ONGOLE,Rashtriya Krantikari Samajwadi Party,0,Illiterate,1158000,0,1158000,227,GEN,PRAKASAM,COASTAL ANDHRA,,FALSE,FALSE,Male
Nalli Madhusudana Rao,http://myneta.info/ap09/candidate.php?candidate_id=2754,RAZOLE (SC),Rashtriya Krantikari Samajwadi Party,0,12th Pass,180000,0,180000,164,SC,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Noorulla Khan Mayana,http://myneta.info/ap09/candidate.php?candidate_id=2302,KADAPA,Rashtriya Krantikari Samajwadi Party,0,Not Given,55000,0,55000,245,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
S. Sudhakara Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2356,KAMALAPURAM,Rashtriya Krantikari Samajwadi Party,0,10th Pass,1310000,50000,1260000,249,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Sunkara Venkateswara Rao,http://myneta.info/ap09/candidate.php?candidate_id=2631,PRATHIPADU,Rashtriya Krantikari Samajwadi Party,0,Not Given,26000,0,26000,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Trimurthulu Bandi,http://myneta.info/ap09/candidate.php?candidate_id=2720,RAMACHANDRAPURAM,Rashtriya Krantikari Samajwadi Party,0,5th Pass,276000,0,276000,161,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Vardireddy Rajasekhar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2383,PRODDATUR,Rashtriya Krantikari Samajwadi Party,0,Graduate,3000000,0,3000000,251,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Anumolu Jaya Kumar,http://myneta.info/ap09/candidate.php?candidate_id=2923,TENALI,RDHP,0,12th Pass,176000,0,176000,210,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
B.V.Ramana,http://myneta.info/ap09/candidate.php?candidate_id=2705,KAKINADA CITY,RDHP,0,5th Pass,100000,0,100000,160,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Epuru Audiseshaiah,http://myneta.info/ap09/candidate.php?candidate_id=1894,SARVEPALLI,RDHP,0,Not Given,0,0,0,238,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
Kanchapu Durga Rao,http://myneta.info/ap09/candidate.php?candidate_id=3052,GURUZALA,RDHP,0,5th Pass,123800,0,123800,219,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
Mudireddy Subba Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2352,KAMALAPURAM,RDHP,0,10th Pass,680000,0,680000,249,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
Namala Satyanarayana,http://myneta.info/ap09/candidate.php?candidate_id=2684,ANAPARTHY,RDHP,0,Not Given,510000,0,510000,159,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Pedasingu Laxminath,http://myneta.info/ap09/candidate.php?candidate_id=2732,MUMMIDIVARAM,RDHP,0,5th Pass,0,0,0,162,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Penke Venkateswararao,http://myneta.info/ap09/candidate.php?candidate_id=2657,KAKINADA RURAL,RDHP,0,12th Pass,1320000,0,1320000,157,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Pothuri Tulasi Das,http://myneta.info/ap09/candidate.php?candidate_id=3001,CHILAKALURIPET,RDHP,0,10th Pass,1978000,998000,980000,215,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Male
S. A. Abdul Kadar,http://myneta.info/ap09/candidate.php?candidate_id=2417,KUPPAM,RDHP,0,12th Pass,85000,8200,76800,294,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
V. Anjaneyulu,http://myneta.info/ap09/candidate.php?candidate_id=2001,ANANTAPUR URBAN,RDHP,0,Graduate,533959,0,533959,272,GEN,ANANTAPUR,RAYALA SEEMA,,FALSE,FALSE,Male
APPARAO DOMMESI,http://myneta.info/ap09/candidate.php?candidate_id=1143,ANAKAPALLE,RPI,0,Not Given,125000,0,125000,149,GEN,VISHAKAPATNAM,COASTAL ANDHRA,,TRUE,FALSE,Male
Puli Prasad,http://myneta.info/ap09/candidate.php?candidate_id=2832,JAGGAMPETA,RPI,0,Literate,0,0,0,171,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Bodapati Ramarao,http://myneta.info/ap09/candidate.php?candidate_id=2630,PRATHIPADU,RPI(A),0,Not Given,0,0,0,155,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Chatla Narayana,http://myneta.info/ap09/candidate.php?candidate_id=1871,NELLORE CITY,RPI(A),0,12th Pass,0,0,0,236,GEN,NELLORE,COASTAL ANDHRA,,FALSE,FALSE,Male
K. Venkata Rao,http://myneta.info/ap09/candidate.php?candidate_id=2421,KUPPAM,RPI(A),0,12th Pass,120000,0,120000,294,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Kadanna Venkatesh,http://myneta.info/ap09/candidate.php?candidate_id=1748,PATANCHERU,RPI(A),0,12th Pass,150000,0,150000,40,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
N. Jayankar,http://myneta.info/ap09/candidate.php?candidate_id=2244,GANGADHARA NELLORE(SC),RPI(A),0,10th Pass,205000,0,205000,290,SC,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
P Anjaiah,http://myneta.info/ap09/candidate.php?candidate_id=2191,TIRUPATI,RPI(A),0,Graduate,25500,0,25500,286,GEN,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Reddimalla Srinivas,http://myneta.info/ap09/candidate.php?candidate_id=1322,SIRCILLA,RPI(A),1,10th Pass,550000,1000,549000,29,GEN,KARIMANAGAR,TELANGANA,,TRUE,FALSE,Male
Sape Vijaya,http://myneta.info/ap09/candidate.php?candidate_id=2736,MUMMIDIVARAM,RPI(A),0,10th Pass,35000,0,35000,162,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Female
Sayamolla Mogulaiah,http://myneta.info/ap09/candidate.php?candidate_id=1728,NARSAPUR,RPI(A),0,5th Pass,857000,5000,852000,37,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
Sukuri Ashok,http://myneta.info/ap09/candidate.php?candidate_id=1764,DUBBAKA,RPI(A),0,Graduate,110000,0,110000,41,GEN,MEDAK,TELANGANA,,FALSE,FALSE,Male
B Purushotam,http://myneta.info/ap09/candidate.php?candidate_id=941,JUBILEE HILLS,RPI(KH),0,Not Given,0,0,0,61,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
P.V. Chakravathi,http://myneta.info/ap09/candidate.php?candidate_id=2731,MUMMIDIVARAM,RPI(KH),0,Graduate Professional,200000,0,200000,162,GEN,EAST GODAVARI,COASTAL ANDHRA,,FALSE,FALSE,Male
Ramulu Jupelli,http://myneta.info/ap09/candidate.php?candidate_id=892,MUSHEERABAD,RSP,0,Graduate,900000,0,900000,57,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
G. KUMAR CHOUDARY YADAV,http://myneta.info/ap09/candidate.php?candidate_id=951,SANATH NAGAR,RPC(S),0,10th Pass,3450000,1102058,2347942,62,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
Meda Srinivasu,http://myneta.info/ap09/candidate.php?candidate_id=2812,RAJAHMUNDRY CITY,RPC(S),8,Graduate Professional,5238000,48000,5190000,169,GEN,EAST GODAVARI,COASTAL ANDHRA,,TRUE,TRUE,Male
Kuncham Venkata Subba Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2350,KAMALAPURAM,RRS,0,5th Pass,2750000,0,2750000,249,GEN,KADAPA,RAYALA SEEMA,,TRUE,FALSE,Male
Gulam Sazeed Khan,http://myneta.info/ap09/candidate.php?candidate_id=828,AMBERPET,Samajwadi Janata Party (Rashtriya),0,Not Given,0,0,0,59,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Ammapalem Ramana Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2209,SRIKALAHASTI,SP,0,10th Pass,2600000,0,2600000,287,GEN,CHITTOOR,RAYALA SEEMA,,TRUE,FALSE,Male
Gorla Sri Lakshmi Yadav,http://myneta.info/ap09/candidate.php?candidate_id=2925,TENALI,SP,0,10th Pass,200000,0,200000,210,GEN,GUNTUR,COASTAL ANDHRA,,FALSE,FALSE,Female
K Padmakar Reddy,http://myneta.info/ap09/candidate.php?candidate_id=641,WARANGAL WEST,SP,0,10th Pass,1385000,0,1385000,105,GEN,WARANGAL,TELANGANA,,FALSE,FALSE,Male
Kadived Pattabhi,http://myneta.info/ap09/candidate.php?candidate_id=2225,SATYAVEEDU (SC),SP,0,Graduate,0,0,0,288,SC,CHITTOOR,RAYALA SEEMA,,FALSE,FALSE,Male
Krishna Yadav C,http://myneta.info/ap09/candidate.php?candidate_id=827,AMBERPET,SP,2,Graduate,38798000,90000,38708000,59,GEN,HYDERABAD,TELANGANA,,FALSE,TRUE,Male
M J RAMU,http://myneta.info/ap09/candidate.php?candidate_id=842,SECUNDERABAD CANTT. (SC),SP,0,5th Pass,116000,0,116000,71,SC,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
M.A. Majeed,http://myneta.info/ap09/candidate.php?candidate_id=247,NIZAMABAD (URBAN),SP,1,Not Given,50000,250000,-200000,17,GEN,NIZAMABAD,TELANGANA,,FALSE,FALSE,Male
Malepati Chenchunaidu,http://myneta.info/ap09/candidate.php?candidate_id=1932,UDAYAGIRI,SP,0,Post Graduate,206000,20000,186000,242,GEN,NELLORE,COASTAL ANDHRA,,TRUE,FALSE,Male
Manoj Kumar Singh,http://myneta.info/ap09/candidate.php?candidate_id=1459,QUTHBULLAPUR,SP,0,10th Pass,60000,0,60000,45,GEN,RANGAREDDI,TELANGANA,,TRUE,FALSE,Male
MD. Muneeruddin,http://myneta.info/ap09/candidate.php?candidate_id=1750,PATANCHERU,SP,0,Literate,600000,1923349,-1323349,40,GEN,MEDAK,TELANGANA,,TRUE,FALSE,Male
Mohd Ghouse Quadri,http://myneta.info/ap09/candidate.php?candidate_id=1032,BAHDURPURA,SP,0,10th Pass,190000,0,190000,69,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
Mohd. A. B. Parwaiz Siddiqui,http://myneta.info/ap09/candidate.php?candidate_id=1572,SERILINGAMPALLY,SP,0,12th Pass,2615000,334000,2281000,52,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
Syed Fathulla Hussain,http://myneta.info/ap09/candidate.php?candidate_id=1552,RAJENDRANAGAR,SP,1,12th Pass,230000,0,230000,51,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
G Rama Krishna Reddy,http://myneta.info/ap09/candidate.php?candidate_id=10,SECUNDRABAD,Samata Party,0,12th Pass,385000,0,385000,70,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
R. Venugopal,http://myneta.info/ap09/candidate.php?candidate_id=2342,PULIVENDLA,Samata Party,0,8th Pass,247500,40000,207500,248,GEN,KADAPA,RAYALA SEEMA,,FALSE,FALSE,Male
S. Shivashankara Reddy,http://myneta.info/ap09/candidate.php?candidate_id=2354,KAMALAPURAM,Samata Party,2,8th Pass,2350000,50000,2300000,249,GEN,KADAPA,RAYALA SEEMA,,FALSE,TRUE,Male
A. K. Murugesh,http://myneta.info/ap09/candidate.php?candidate_id=1442,MALKAJGIRI,Samatha Party,0,12th Pass,1230000,600000,630000,44,GEN,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
ENUGALA BHEEMA RAU,http://myneta.info/ap09/candidate.php?candidate_id=1348,HUZURABAD,Samatha Party,0,Graduate Professional,4500,0,4500,31,GEN,KARIMANAGAR,TELANGANA,,FALSE,FALSE,Male
Andhrapu Sudarshan,http://myneta.info/ap09/candidate.php?candidate_id=826,AMBERPET,SHS,0,12th Pass,35000,0,35000,59,GEN,HYDERABAD,TELANGANA,,TRUE,FALSE,Male
B. Krishna,http://myneta.info/ap09/candidate.php?candidate_id=1517,VICARADAB (SC),SHS,0,8th Pass,0,0,0,55,SC,RANGAREDDI,TELANGANA,,FALSE,FALSE,Male
K. Srinivas,http://myneta.info/ap09/candidate.php?candidate_id=1011,CHANDRAYANGUTTA,SHS,0,10th Pass,31000,0,31000,67,GEN,HYDERABAD,TELANGANA,,FALSE,FALSE,Male
