candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Dr Syed Thasaduk  Ahamed,http://myneta.info/karnataka2013/candidate.php?candidate_id=1194,VIJAYANAGAR,IND,0,Others,169000,0,169000,167,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Dr. Abdul  Kareem,http://myneta.info/karnataka2013/candidate.php?candidate_id=1156,BIDAR SOUTH,LSP,0,Post Graduate,25000,750000,-725000,49,GEN,BIDAR,GULBARGA REGION,false,true,false,Male,,,,,,
Dr. Amar Avinash  Yerolkar,http://myneta.info/karnataka2013/candidate.php?candidate_id=760,BIDAR,JD(S),1,Post Graduate,81839999,4384258,77455741,50,GEN,BIDAR,GULBARGA REGION,true,true,false,Male,,,,,,
Dr. Anjalitai Nimbalkar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1545,KHANAPUR,IND,1,Post Graduate,38668547,875000,37793547,14,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Female,,,,,,
Dr. Ashwathnarayan C. N,http://myneta.info/karnataka2013/candidate.php?candidate_id=89,MALLESHWARAM,BJP,0,Graduate Professional,159320322,63985840,95334482,157,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=89&id2=182,159320322,55440978,103879344,187%,
Dr. Ashwin Mahesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=1146,BOMMANAHALLI,LSP,1,Doctorate,12312172,18000,12294172,175,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr. B.C.Nanjappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2419,MADIKERI,IND,0,Graduate,11100000,2296900,8803100,208,GEN,KODAGU,MYSORE DIVISION,true,true,false,Male,,,,,,
Dr. Bagali Sarvabhoum,http://myneta.info/karnataka2013/candidate.php?candidate_id=1084,INDI,IND,0,Post Graduate,39407000,0,39407000,32,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=1084&id2=453,39407000,80213000,-40806000,-51%,PAN was missing last time Party in last election was BJP
Dr. Baswaraj Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=264,BIDAR SOUTH,BJP,0,Post Graduate,19491000,750000,18741000,49,GEN,BIDAR,GULBARGA REGION,true,true,false,Male,,,,,,
Dr. C. Hanumaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=1457,NELAMANGALA,BSP,0,Post Graduate,7570000,400000,7170000,181,SC,BANGALORE RURAL,BANGALORE DIVISION,false,true,false,Male,,,,,,
Dr. Chandrakant Bashetti Kurabetti,http://myneta.info/karnataka2013/candidate.php?candidate_id=3021,NIPPANI,IND,0,Post Graduate,10975429,200850,10774579,1,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Dr. Chowdaiah,http://myneta.info/karnataka2013/candidate.php?candidate_id=1462,NELAMANGALA,IND,0,Doctorate,7203000,500000,6703000,181,SC,BANGALORE RURAL,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr. D. Seethanaika,http://myneta.info/karnataka2013/candidate.php?candidate_id=2142,HONNALI,IND,0,Graduate Professional,1365000,600000,765000,110,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Dr. D.B. Prakash Basavanagowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=2139,HONNALI,IND,0,Graduate Professional,22582530,2390030,20192500,110,GEN,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr. H.V.Krishana Swami,http://myneta.info/karnataka2013/candidate.php?candidate_id=1023,HEGGADADEVANKOTE,KJP,2,Doctorate,37407000,10000000,27407000,213,ST,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Dr. K. R. Ravi Kumar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1673,BELLARY CITY,Ambedkar Janatha Party,0,Post Graduate,9505500,1000000,8505500,94,GEN,BELLARY,GULBARGA REGION,true,true,false,Male,,,,,,
Dr. M.C Sudhakar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1088,CHINTAMANI,IND,0,Post Graduate,168007052,61351253,106655799,143,GEN,CHIKBALLAPUR,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=1088&id2=1415,168007052,61400288,106606764,174%,Party in last election was INC
Dr. Maalakareddy,http://myneta.info/karnataka2013/candidate.php?candidate_id=329,YADGIR,INC,0,Post Graduate,39968810,5432369,34536441,38,GEN,YADGIR,GULBARGA REGION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=329&id2=548,39968810,11528300,28440510,247%,PAN is Different
Dr. Meenakshi Bharath,http://myneta.info/karnataka2013/candidate.php?candidate_id=1149,MALLESHWARAM,LSP,0,Post Graduate,81046030,1042000,80004030,157,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Female,,,,,,
Dr. Murthy.L,http://myneta.info/karnataka2013/candidate.php?candidate_id=997,MALAVALLI,BSRC,0,Post Graduate,44222836,0,44222836,186,SC,MANDYA,MYSORE DIVISION,true,true,false,Male,,,,,,
Dr. Obanna Poojar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1142,MOLAKALMURU,JD(S),0,Post Graduate,29910000,12500000,17410000,97,ST,CHITRADURGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr. Parthasarathi.V Gowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=558,NAGAMANGALA,BJP,0,Graduate Professional,10925500,750000,10175500,191,GEN,MANDYA,MYSORE DIVISION,true,true,false,Male,,,,,,
Dr. Prabhashankar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1239,HEBBAL,MPP,0,Others,6035000,0,6035000,158,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Female,,,,,,
Dr. Priyadharshini Iyer. S.V,http://myneta.info/karnataka2013/candidate.php?candidate_id=1400,RAJARAJESHWARINAGAR,JD(U),0,Post Graduate,51593000,6630000,44963000,154,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Female,,,,,,
Dr. Rafeeq Ahmed S.,http://myneta.info/karnataka2013/candidate.php?candidate_id=466,TUMKUR CITY,INC,1,Doctorate,23339253,3218484,20120769,132,GEN,TUMKUR,BANGALORE DIVISION,true,true,true,Male,,,,,,
Dr. Shankarrao Sonalwadi,http://myneta.info/karnataka2013/candidate.php?candidate_id=1767,AURAD,IND,0,Graduate,1160000,546000,614000,52,SC,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
Dr. Sharan Prakash Rudrappa Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=131,SEDAM,INC,1,Graduate Professional,38498875,540000,37958875,41,GEN,GULBARGA,GULBARGA REGION,true,true,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=131&id2=569,38498875,6073685,32425190,534%,PAN is Different
Dr. Shayalendra  Kashinath  Beldale,http://myneta.info/karnataka2013/candidate.php?candidate_id=190,BIDAR SOUTH,KJP,0,Graduate,14356424,6190000,8166424,49,GEN,BIDAR,GULBARGA REGION,true,true,false,Male,,,,,,
Dr. Shivaraj Patil,http://myneta.info/karnataka2013/candidate.php?candidate_id=1039,RAICHUR,JD(S),0,Post Graduate,57767910,2135429,55632481,54,GEN,RAICHUR,GULBARGA REGION,true,true,false,Male,,,,,,
Dr. Tejasiwini Gowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=679,BANGALORE SOUTH,INC,0,Doctorate,10647000,9350000,1297000,176,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Female,,,,,,
Dr. Y. Ramappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=2126,MAYAKONDA,IND,1,Doctorate,41609556,6000000,35609556,108,SC,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr. Yalagund  Basanaik Naik,http://myneta.info/karnataka2013/candidate.php?candidate_id=710,YEMKANAMARDI,KJP,0,10th Pass,95000,0,95000,10,ST,BELGAUM,BELGAUM DIVISION,false,false,false,Male,,,,,,
Dr.Ashok Kumar Xavier,http://myneta.info/karnataka2013/candidate.php?candidate_id=601,SHIVAJINAGAR,BSRC,0,Not Given,10139300,1000000,9139300,162,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr.Dastagir,http://myneta.info/karnataka2013/candidate.php?candidate_id=1835,SINDGI,BSP,0,Graduate,1782130,360000,1422130,33,GEN,BIJAPUR,BELGAUM DIVISION,false,true,false,Male,,,,,,
Dr.K.B.Vedamurthy,http://myneta.info/karnataka2013/candidate.php?candidate_id=1118,CHICKAMAGALUR,KJP,0,Graduate Professional,3625000,1950000,1675000,125,GEN,CHICKMAGALUR,MYSORE DIVISION,true,true,false,Male,,,,,,
Dr.Kodur Venkatesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=1356,BASAVANAGUDI,IND,0,Doctorate,35200660,0,35200660,170,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr.L.P.Kananaik Katari,http://myneta.info/karnataka2013/candidate.php?candidate_id=732,HADAGALI,JD(S),0,Graduate,2557578,414000,2143578,88,SC,BELLARY,GULBARGA REGION,false,true,false,Male,,,,,,
Dr.Meer Layaq Hussain,http://myneta.info/karnataka2013/candidate.php?candidate_id=1265,SARVAGNANAGAR,IND,0,Graduate Professional,0,0,0,160,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
Dr.Nagesh. M.N,http://myneta.info/karnataka2013/candidate.php?candidate_id=1359,BASAVANAGUDI,IND,0,Post Graduate,9640048,0,9640048,170,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr.Ranganath,http://myneta.info/karnataka2013/candidate.php?candidate_id=2723,LINGSUGUR,IND,0,Post Graduate,3451518,2468929,982589,57,SC,RAICHUR,GULBARGA REGION,true,true,false,Male,,,,,,
Dr.Sangamanth.C.Nidugundi,http://myneta.info/karnataka2013/candidate.php?candidate_id=599,RAJARAJESHWARINAGAR,BSRC,0,Graduate Professional,8930000,4400000,4530000,154,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr.Shivarama,http://myneta.info/karnataka2013/candidate.php?candidate_id=504,NANJANGUD,BJP,0,Graduate,11989000,4550000,7439000,214,SC,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Dr: B. Chandranaik,http://myneta.info/karnataka2013/candidate.php?candidate_id=2121,MAYAKONDA,IND,0,Post Graduate,13196966,2551285,10645681,108,SC,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Dr: Bagali Sarvabhouma  Satagoud,http://myneta.info/karnataka2013/candidate.php?candidate_id=1831,INDI,IND,0,Post Graduate,39407000,0,39407000,32,GEN,BIJAPUR,BELGAUM DIVISION,true,true,false,Male,,,,,,
Dr: Devanand Koli,http://myneta.info/karnataka2013/candidate.php?candidate_id=2985,GURMITKAL,LJP,0,Others,540000,0,540000,39,GEN,YADGIR,GULBARGA REGION,false,false,false,Male,,,,,,
Dr: K.S. Shankarnaik,http://myneta.info/karnataka2013/candidate.php?candidate_id=2127,MAYAKONDA,IND,0,Post Graduate,46113000,9242000,36871000,108,SC,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Dr: Shiriyannavar,http://myneta.info/karnataka2013/candidate.php?candidate_id=884,NAVALGUND,KJP,0,Post Graduate,7911308,100000,7811308,69,GEN,DHARWAD,BELGAUM DIVISION,true,true,false,Male,,,,,,
Duragappa Ayyappa Talakeri,http://myneta.info/karnataka2013/candidate.php?candidate_id=2494,YELBURGA,BSP,0,Illiterate,530000,0,530000,63,GEN,KOPPAL,MYSORE DIVISION,false,false,false,Male,,,,,,
Duragappa Sareppa Pujar,http://myneta.info/karnataka2013/candidate.php?candidate_id=2204,SHIRAHATTI,BSP,0,10th Pass,15000,0,15000,65,SC,GADAG,BELGAUM DIVISION,false,false,false,Male,,,,,,
Durugappa Huligeri,http://myneta.info/karnataka2013/candidate.php?candidate_id=498,LINGSUGUR,INC,0,5th Pass,68783931,7277125,61506806,57,SC,RAICHUR,GULBARGA REGION,true,true,false,Male,,,,,,
Dwarakish,http://myneta.info/karnataka2013/candidate.php?candidate_id=1955,CHICKAMAGALUR,HND,0,10th Pass,10500,0,10500,125,GEN,CHICKMAGALUR,MYSORE DIVISION,false,false,false,Male,,,,,,
Dyamamma Mankaleppa Choudki,http://myneta.info/karnataka2013/candidate.php?candidate_id=2508,KANAKAGIRI,CPI(ML) Red Star,0,Literate,38000,0,38000,61,SC,KOPPAL,MYSORE DIVISION,false,false,false,Female,,,,,,
Dyaniyal Sanni,http://myneta.info/karnataka2013/candidate.php?candidate_id=1332,SHIVAJINAGAR,IND,0,Post Graduate,560674,0,560674,162,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Dyavappanayaka,http://myneta.info/karnataka2013/candidate.php?candidate_id=1019,HUNSUR,BSRC,0,Post Graduate,2422000,1000,2421000,212,GEN,MYSORE,MYSORE DIVISION,false,true,false,Male,,,,,,
E. Razak Ulla Masadi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2080,HARIHAR,BSP,0,10th Pass,522000,0,522000,105,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
E.Tukaram,http://myneta.info/karnataka2013/candidate.php?candidate_id=257,SANDUR,INC,0,Post Graduate,11676918,6448557,5228361,95,ST,BELLARY,GULBARGA REGION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=257&id2=387,11676918,3697200,7979718,216%,
Ejas Ahmed Farooqi,http://myneta.info/karnataka2013/candidate.php?candidate_id=2326,HASSAN,BRP,5,12th Pass,3175000,0,3175000,196,GEN,HASSAN,MYSORE DIVISION,true,true,true,Male,,,,,,
Ekambresh Naik,http://myneta.info/karnataka2013/candidate.php?candidate_id=1103,HAGARIBOMMANAHALLI,BSRC,0,12th Pass,32147000,30025000,2122000,89,SC,BELLARY,GULBARGA REGION,true,true,false,Male,,,,,,
Eliya Kati,http://myneta.info/karnataka2013/candidate.php?candidate_id=2978,HALIYAL,IND,0,10th Pass,2190,0,2190,76,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,true,false,Male,,,,,,
Elumalai,http://myneta.info/karnataka2013/candidate.php?candidate_id=1346,PULAKESHINAGAR,IND,0,8th Pass,390000,0,390000,159,SC,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
Em Narayanaswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=32,BANGARAPET,BJP,0,Graduate,21504861,6261852,15243009,147,SC,KOLAR,BANGALORE DIVISION,true,true,false,Male,,,,,,
Enayathullah  Shabandri,http://myneta.info/karnataka2013/candidate.php?candidate_id=341,BHATKAL,JD(S),0,Graduate,3792000,500000,3292000,79,GEN,UTTARA KANNADA,BELGAUM DIVISION,false,false,false,Male,,,,,,
Eranna.D.M,http://myneta.info/karnataka2013/candidate.php?candidate_id=2890,SIRA,IND,0,Graduate Professional,30000,0,30000,136,GEN,TUMKUR,BANGALORE DIVISION,true,true,false,Male,,,,,,
Eranna.G,http://myneta.info/karnataka2013/candidate.php?candidate_id=1468,YELAHANKA,BSP,0,Graduate Professional,3165000,0,3165000,150,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Eryanaika,http://myneta.info/karnataka2013/candidate.php?candidate_id=2804,SHIKARIPURA,IND,0,12th Pass,378000,200000,178000,115,GEN,SHIMOGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
Es En Krisshnaiah Setty,http://myneta.info/karnataka2013/candidate.php?candidate_id=1086,MALUR,IND,5,12th Pass,253227156,135428990,117798166,149,GEN,KOLAR,BANGALORE DIVISION,true,true,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=1086&id2=1505,253227156,123557880,129669276,105%,Party in last election was BJP
Eshwar Kanari,http://myneta.info/karnataka2013/candidate.php?candidate_id=1745,BIDAR,IND,0,10th Pass,1500000,0,1500000,50,GEN,BIDAR,GULBARGA REGION,false,true,false,Male,,,,,,
Eshwara Khandre,http://myneta.info/karnataka2013/candidate.php?candidate_id=268,BHALKI,INC,0,Graduate Professional,40084000,600000,39484000,51,GEN,BIDAR,GULBARGA REGION,false,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=268&id2=410,40084000,14911874,25172126,169%,"PAN was missing last time    page_missing for movable asset in Karnataka 2008,"
Eshwara. H. A,http://myneta.info/karnataka2013/candidate.php?candidate_id=1317,MALLESHWARAM,BSP,0,10th Pass,393000,0,393000,157,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Eshwarahally  Lakshmana,http://myneta.info/karnataka2013/candidate.php?candidate_id=65,BELUR,BJP,0,Others,70000000,0,70000000,195,GEN,HASSAN,MYSORE DIVISION,true,true,false,Male,,,,,,
Eshwarappa.D.S.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2805,SHIKARIPURA,IND,0,Others,10893692,580000,10313692,115,GEN,SHIMOGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
Ezaz Pasha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1479,BYATARAYANAPURA,Ambedkar National Congress,0,8th Pass,70000,0,70000,152,GEN,BANGALORE,BANGALORE DIVISION,false,false,false,Male,,,,,,
Fairoz Nuruddin Saith,http://myneta.info/karnataka2013/candidate.php?candidate_id=711,BELGAUM UTTAR,INC,0,12th Pass,212620302,0,212620302,11,GEN,BELGAUM,BELGAUM DIVISION,true,true,false,Male,,,,,,
Fakirappa Somappa  Chalageri Vakeelaru,http://myneta.info/karnataka2013/candidate.php?candidate_id=989,KUSHTAGI,KJP,0,Graduate Professional,10700000,0,10700000,60,GEN,KOPPAL,MYSORE DIVISION,false,false,false,Male,,,,,,
Fakruddin.S,http://myneta.info/karnataka2013/candidate.php?candidate_id=1240,HEBBAL,SDPI,0,8th Pass,6716018,308000,6408018,158,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
Farid N.K.,http://myneta.info/karnataka2013/candidate.php?candidate_id=516,NARASIMHARAJA,KJP,0,10th Pass,24342210,6000000,18342210,218,GEN,MYSORE,MYSORE DIVISION,true,true,false,Male,,,,,,
Farman Basha,http://myneta.info/karnataka2013/candidate.php?candidate_id=1306,K.R. PURA,IND,0,Others,3295234,0,3295234,151,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
Farooq U. H.,http://myneta.info/karnataka2013/candidate.php?candidate_id=2049,MANGALORE,IND,0,Graduate,3561614,50000,3511614,204,GEN,DAKSHINA KANNADA,MYSORE DIVISION,true,true,false,Male,,,,,,
Fayazuddin K.S,http://myneta.info/karnataka2013/candidate.php?candidate_id=824,CHITRADURGA,BSRC,2,10th Pass,11958018,2050000,9908018,99,GEN,CHITRADURGA,BANGALORE DIVISION,true,true,true,Male,,,,,,
G B Jyothi Ganesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=74,TUMKUR CITY,KJP,0,Graduate Professional,58363011,38242409,20120602,132,GEN,TUMKUR,BANGALORE DIVISION,true,true,false,Male,,,,,,
G Govindaraju,http://myneta.info/karnataka2013/candidate.php?candidate_id=831,HOSADURGA,BSRC,0,Graduate,4428000,971000,3457000,101,GEN,CHITRADURGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
G H Srinivasa,http://myneta.info/karnataka2013/candidate.php?candidate_id=818,TARIKERE,INC,0,Graduate Professional,23445832,835826,22610006,126,GEN,CHICKMAGALUR,MYSORE DIVISION,false,true,false,Male,,,,,,
G Karunakara Reddy,http://myneta.info/karnataka2013/candidate.php?candidate_id=852,HARAPANAHALLI,BJP,0,Graduate,527743692,309646840,218096852,104,GEN,DAVANAGERE,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=852&id2=1066,527743692,335659153,192084539,57%,PAN is Different
G Lakshmikantha Acharya,http://myneta.info/karnataka2013/candidate.php?candidate_id=1513,DASARAHALLI,IND,0,Graduate,1920000,0,1920000,155,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
G M Raveendra,http://myneta.info/karnataka2013/candidate.php?candidate_id=1000,MELUKOTE,BJP,0,Graduate Professional,8470077,17195141,-8725064,188,GEN,MANDYA,MYSORE DIVISION,true,true,false,Male,,,,,,
G Mariswamy,http://myneta.info/karnataka2013/candidate.php?candidate_id=378,DASARAHALLI,KJP,0,10th Pass,322936804,391778,322545026,155,GEN,BANGALORE,BANGALORE DIVISION,true,true,false,Male,,,,,,
G N Ravi,http://myneta.info/karnataka2013/candidate.php?candidate_id=1881,GAURIBIDANUR,IND,0,Others,682500,50000,632500,139,GEN,CHIKBALLAPUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
G. Alangur Ramanna,http://myneta.info/karnataka2013/candidate.php?candidate_id=2458,MULBAGAL,IND,0,Graduate,450000,0,450000,145,SC,KOLAR,BANGALORE DIVISION,false,false,false,Male,,,,,,
G. Manjunatha,http://myneta.info/karnataka2013/candidate.php?candidate_id=2463,MULBAGAL,IND,0,10th Pass,18837952,7231971,11605981,145,SC,KOLAR,BANGALORE DIVISION,true,true,false,Male,,,,,,
G. N. Paramesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=1973,HOLALKERE,BSP,0,Illiterate,2091275,0,2091275,102,SC,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
G. Narayanagowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=2428,KOLAR,IND,0,Post Graduate,490000,0,490000,148,GEN,KOLAR,BANGALORE DIVISION,false,true,false,Male,,,,,,
G. R. Balaji,http://myneta.info/karnataka2013/candidate.php?candidate_id=1336,SHIVAJINAGAR,IND,0,10th Pass,1480000,1200000,280000,162,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
G. Ram Krishana,http://myneta.info/karnataka2013/candidate.php?candidate_id=11,GULBARGA RURAL,INC,0,Graduate,5076672,0,5076672,43,SC,GULBARGA,GULBARGA REGION,false,false,false,Male,,,,,,
G. S. Basanna,http://myneta.info/karnataka2013/candidate.php?candidate_id=1986,MOLAKALMURU,JD(U),0,10th Pass,1000,0,1000,97,ST,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
G. Shanthappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=1983,HOLALKERE,IND,0,Post Graduate,1250000,0,1250000,102,SC,CHITRADURGA,BANGALORE DIVISION,false,false,false,Male,,,,,,
G. Venkataravana,http://myneta.info/karnataka2013/candidate.php?candidate_id=2464,MULBAGAL,IND,0,10th Pass,7659000,0,7659000,145,SC,KOLAR,BANGALORE DIVISION,true,true,false,Male,,,,,,
G.A. Gregory,http://myneta.info/karnataka2013/candidate.php?candidate_id=1526,BANGALORE SOUTH,IND,1,10th Pass,23568389,6998918,16569471,176,GEN,BANGALORE,BANGALORE DIVISION,true,true,true,Male,,,,,,
G.A.Bava,http://myneta.info/karnataka2013/candidate.php?candidate_id=604,CHAMRAJAPET,INC,0,Graduate,82552000,25200000,57352000,168,GEN,BANGALORE,BANGALORE DIVISION,false,true,false,Male,,,,,,
G.B.Dharmendra,http://myneta.info/karnataka2013/candidate.php?candidate_id=2593,KRISHNARAJANAGARA,IND,0,Others,27000,0,27000,211,GEN,MYSORE,MYSORE DIVISION,false,false,false,Male,,,,,,
G.Basavanyappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=473,SHIMOGA RURAL,KJP,0,Graduate,22145108,0,22145108,111,SC,SHIMOGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
G.C. Asha,http://myneta.info/karnataka2013/candidate.php?candidate_id=2578,KRISHNARAJPET,IND,0,Graduate Professional,472300,0,472300,192,GEN,MANDYA,MYSORE DIVISION,false,false,false,Female,,,,,,
G.C. Patel,http://myneta.info/karnataka2013/candidate.php?candidate_id=2092,DAVANAGERE NORTH,SJP,0,Graduate Professional,604800,0,604800,106,GEN,DAVANAGERE,BANGALORE DIVISION,false,true,false,Male,,,,,,
G.Chandranna,http://myneta.info/karnataka2013/candidate.php?candidate_id=659,DEVANAHALLI,BJP,2,Graduate,64249600,0,64249600,179,SC,BANGALORE RURAL,BANGALORE DIVISION,true,true,true,Male,,,,,,
G.E.Ramegowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=541,MALUR,IND,0,Graduate Professional,8021500,0,8021500,149,GEN,KOLAR,BANGALORE DIVISION,true,true,false,Male,,,,,,
G.H.Thippareddy,http://myneta.info/karnataka2013/candidate.php?candidate_id=823,CHITRADURGA,BJP,0,12th Pass,92706085,22079677,70626408,99,GEN,CHITRADURGA,BANGALORE DIVISION,true,true,false,Male,,,,,,
G.Hampayya,http://myneta.info/karnataka2013/candidate.php?candidate_id=139,MANVI,INC,1,10th Pass,19210468,1401097,17809371,55,ST,RAICHUR,GULBARGA REGION,true,true,true,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=139&id2=652,19210468,1000000,18210468,1821%,Age Difference=-7 PAN was missing last time
G.K. Hucchegowda,http://myneta.info/karnataka2013/candidate.php?candidate_id=354,GUBBI,BSRC,0,10th Pass,5230537,0,5230537,135,GEN,TUMKUR,BANGALORE DIVISION,true,true,false,Male,,,,,,
G.K. Venkatashivareddy,http://myneta.info/karnataka2013/candidate.php?candidate_id=29,SRINIVASAPUR,JD(S),0,Graduate Professional,35745938,4781965,30963973,144,GEN,KOLAR,BANGALORE DIVISION,true,true,false,Male,http://myneta.info/karnataka2013/index.php?action=affidavitComparison&myneta_folder2=karnatka2008&id1=29&id2=1424,35745938,19790052,15955886,81%,PAN is Different
G.Karappa,http://myneta.info/karnataka2013/candidate.php?candidate_id=754,KUDLIGI,JD(S),0,12th Pass,1241000,0,1241000,96,ST,BELLARY,GULBARGA REGION,false,true,false,Male,,,,,,
G.Kumara,http://myneta.info/karnataka2013/candidate.php?candidate_id=1461,NELAMANGALA,IND,0,Others,1650000,0,1650000,181,SC,BANGALORE RURAL,BANGALORE DIVISION,false,true,false,Male,,,,,,
G.Kunhiraman,http://myneta.info/karnataka2013/candidate.php?candidate_id=2060,SULLIA,IND,0,10th Pass,3812100,672000,3140100,207,SC,DAKSHINA KANNADA,MYSORE DIVISION,false,false,false,Male,,,,,,
G.M. Gadkar,http://myneta.info/karnataka2013/candidate.php?candidate_id=1871,GUNDLUPET,SJP(K),0,Post Graduate,50000,0,50000,224,GEN,CHAMARAJANAGAR,MYSORE DIVISION,false,false,false,Male,,,,,,
G.M. Yathnur,http://myneta.info/karnataka2013/candidate.php?candidate_id=765,AURAD,JD(S),0,Graduate,27935000,0,27935000,52,SC,BIDAR,GULBARGA REGION,false,false,false,Male,,,,,,
G.M.Nagaraju,http://myneta.info/karnataka2013/candidate.php?candidate_id=2841,MADHUGIRI,IND,0,8th Pass,5800000,2000000,3800000,138,GEN,TUMKUR,BANGALORE DIVISION,false,false,false,Male,,,,,,
G.M.Ramesh,http://myneta.info/karnataka2013/candidate.php?candidate_id=2572,NAGAMANGALA,JD(U),0,10th Pass,112000,0,112000,191,GEN,MANDYA,MYSORE DIVISION,false,true,false,Male,,,,,,
