candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Mansingh Kashyap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=169,BASTAR,CPI,0,12th Pass,1261000,700000,561000,85,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,false,false,Male,,,,,,
Manturam Pawar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=75,ANTAGARH,INC,0,Graduate,4656772,0,4656772,79,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Male,,,,,,
Masahid Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=455,RAIPUR CITY NORTH,IND,0,8th Pass,187000,0,187000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Masu Marai,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=81,NARAYANPUR,BSP,0,8th Pass,1237000,0,1237000,84,ST,KONDAGAON,BASTAR PLATEAU,false,false,false,Male,,,,,,
Mayaram Nat,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=436,JANJGIR-CHAMPA,Asankhya Samaj Party,0,Literate,471000,0,471000,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Md Aarif,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=681,DURG CITY,IND,0,10th Pass,130000,0,130000,64,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Md. Abul Kalaam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1180,RAIPUR CITY SOUTH,IND,0,12th Pass,443401,0,443401,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Md. Ayyoob,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=684,DURG CITY,IND,0,12th Pass,31000,0,31000,64,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Md. Sagir,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1179,RAIPUR CITY SOUTH,IND,0,5th Pass,75500,0,75500,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Md. Sahid Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=260,RAIPUR CITY SOUTH,Bharatiya Sadbhavna Samaj Party,0,8th Pass,159000,0,159000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Md. Washim Rijavi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=456,RAIPUR CITY SOUTH,IND,0,8th Pass,306000,0,306000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Meena Tumane,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=897,VAISHALI NAGAR,Rashtriya Adivasi Bahujan Party,0,Literate,104000,0,104000,66,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Meera Salam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=33,KANKER,BSP,0,12th Pass,1680000,0,1680000,81,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Female,,,,,,
Meera Tandan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1188,ARANG,IND,0,5th Pass,514500,0,514500,52,SC,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Meghraj Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=198,RAIPUR CITY WEST,CSM,0,5th Pass,31953000,4500000,27453000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Menka Goswami,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=672,DURG-RURAL,Rashtriya Adivasi Bahujan Party,0,10th Pass,73000,0,73000,63,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Milan Soni,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=588,TAKHATPUR,IND,0,Post Graduate,55000,0,55000,28,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Minesh Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=87,KHAIRAGARH,CSM,0,12th Pass,11728000,0,11728000,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mo. Afjal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=345,RAIPUR CITY SOUTH,IND,0,5th Pass,131000,0,131000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mo. Asraf Ahmed Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1150,RAIPUR CITY NORTH,IND,0,12th Pass,97140,0,97140,50,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mo. Imran Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=892,BHILAI NAGAR,SP,0,12th Pass,890000,0,890000,65,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Mo. Niyaj Ahmad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=347,RAIPUR CITY SOUTH,IND,0,8th Pass,105000,0,105000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mo. Sajan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1155,RAIPUR CITY NORTH,IND,0,8th Pass,102500,0,102500,50,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mo. Salim Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1154,RAIPUR CITY NORTH,IND,0,8th Pass,0,0,0,50,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mod.Farhat,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=197,RAIPUR RURAL,IND,0,5th Pass,395000,0,395000,48,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mohad Shaeik Wasim Vicky,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=680,DURG CITY,IND,0,10th Pass,170000,0,170000,64,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mohamad Nazrul Hak,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=994,BILASPUR,Bharatiya Bahujan Party,0,10th Pass,41080,0,41080,30,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Mohamad Yushuf,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=989,BILASPUR,MDP,0,8th Pass,1358471,28062,1330409,30,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Mohammad Akbar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=636,KAWARDHA,INC,0,Graduate,49001484,12958654,36042830,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=636&id2=169,49001484,12536319,36465165,291%,
Mohammad Israr,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1151,RAIPUR CITY NORTH,SP,0,12th Pass,5592500,3275000,2317500,50,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Mohammad Rafik Khalifa,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=825,AMBIKAPUR,IND,0,8th Pass,56646,0,56646,10,GEN,SURGUJA,NOTHERN HILLS,false,false,false,Male,,,,,,
Mohan Dhikde,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1119,BHATAPARA,IND,0,8th Pass,1695992,21200,1674792,46,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mohan Lal Markam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=12,KONDAGAON,INC,0,Post Graduate,34614103,3606357,31007746,83,ST,KONDAGAON,BASTAR PLATEAU,true,true,false,Male,,,,,,
Mohan Lal Mishra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=603,BILASPUR,IND,0,Post Graduate,8383000,4142228,4240772,30,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Mohan Markam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=165,KONDAGAON,IND,0,8th Pass,883700,0,883700,83,ST,KONDAGAON,BASTAR PLATEAU,false,false,false,Male,,,,,,
Mohit Kumar Pandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=877,BEMETARA,Satnam Sena,0,8th Pass,658447,0,658447,69,GEN,BEMETARA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Mohit Ram Rajwade,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=791,BHATGAON,NCP,0,Illiterate,2213500,0,2213500,5,GEN,SURAJPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Mohit Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=210,KAWARDHA,IND,0,8th Pass,379000,0,379000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Moji Ram Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1101,BALODA BAZAR,CSM,0,Graduate Professional,5159500,0,5159500,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Moti Lal Dewangan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=747,JANJGIR-CHAMPA,INC,0,Graduate,87882108,0,87882108,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Moti Ram Chanravanshi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=633,PANDARIYA,BJP,0,12th Pass,11008703,0,11008703,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Mr. Sanjay Mishra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1256,BEMETARA,IND,1,Post Graduate,3960413,1147200,2813213,69,GEN,BEMETARA,CHHATTISGARH PLAINS,true,true,true,Male,,,,,,
Mritunjaya Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=194,BASNA,AD,0,10th Pass,10000000,0,10000000,40,GEN,MAHASAMUND,CHHATTISGARH PLAINS,true,false,false,Male,,,,,,
Mujid Ahmad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1243,KOTA,IND,0,12th Pass,53000,0,53000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Mukesh Bohara,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=765,JAIJAIPUR,CPI,0,10th Pass,10401300,384850,10016450,37,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Mukesh Pandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=936,RAJIM,NCP,0,8th Pass,116954,0,116954,54,GEN,GARIABAND,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Murari Lal Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=727,KURUD,IND,0,5th Pass,3591916,149914,3442002,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Mustaq Ahmed Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=93,KHUJJI,BSP,0,10th Pass,803000,0,803000,77,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Namdev Keram,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=153,MOHLA-MANPUR,CSM,0,12th Pass,30460,50000,-19540,78,ST,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Nammu Narayan Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1089,KASDOL,IND,0,8th Pass,251000,0,251000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Nanaki Ram Kanwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=419,RAMPUR,BJP,0,Post Graduate,18911848,0,18911848,20,ST,KORBA,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=419&id2=185,18911848,13667000,5244848,38%,
Nand Kumar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=450,RAIPUR RURAL,BJP,0,10th Pass,28282070,0,28282070,48,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=450&id2=281,28282070,17911247,10370823,58%,PAN was missing last time
Nandlal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=506,RAMANUJGANJ,IND,0,12th Pass,53500,0,53500,7,ST,BALRAMPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Nandlal Mahilane,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=547,SARANGARH,CSP,0,8th Pass,1388000,0,1388000,17,SC,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Narad Nishad,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=208,DHARSIWA,BSP,0,8th Pass,77900,0,77900,47,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Narad Prasad Dadsena,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1019,LORMI,IND,0,Post Graduate,980000,10300,969700,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Narayan Manjhwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=951,RAMPUR,CSM,0,8th Pass,120500,0,120500,20,ST,KORBA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Narayan Prasad Chandel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=748,JANJGIR-CHAMPA,BJP,0,10th Pass,12894959,2331648,10563311,34,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=748&id2=67,12894959,2440540,10454419,428%,Age Difference=8
Narayan Prasad Yadav,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=883,DURG-RURAL,IND,0,8th Pass,220207,0,220207,63,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Narayandas Inklabganghi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=861,RAIGARH,IND,0,12th Pass,4630000,0,4630000,16,GEN,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Narendra Ahirwar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=283,PANDARIYA,Prabuddha Republican Party,0,12th Pass,45000,0,45000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Narendra Kumar Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=358,BHATGAON,BSP,2,12th Pass,1535211,0,1535211,5,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Naresh Chandra Yadav,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=170,JAGDALPUR,BSP,0,10th Pass,470000,70000,400000,86,GEN,BASTAR (JAGDALPUR),BASTAR PLATEAU,false,true,false,Male,,,,,,
Narsingh Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1037,SAKTI,IND,0,Graduate Professional,1725000,681869,1043131,35,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Naseem Bano,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=241,DURG CITY,IND,0,12th Pass,100000,0,100000,64,GEN,DURG,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Naveen Chandra Dixit,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=946,DHAMTARI,IND,0,Post Graduate,31677771,630000,31047771,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Naveen Gupta,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1142,RAIPUR CITY WEST,SP,0,10th Pass,19628146,4816480,14811666,49,GEN,RAIPUR,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Naveen Markandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1184,ARANG,BJP,0,Post Graduate,2315236,325919,1989317,52,SC,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Nazat Ali,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=341,RAIPUR CITY SOUTH,IND,0,8th Pass,131500,0,131500,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Female,,,,,,
Nazrul Islam Khan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=490,VAISHALI NAGAR,IND,4,12th Pass,497000,0,497000,66,GEN,DURG,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Neel Kumar Patel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=945,DHAMTARI,IND,0,Post Graduate,263000,0,263000,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Neena Rawatiya,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=21,BIJAPUR,IND,0,Post Graduate,2264171,0,2264171,89,ST,BIJAPUR,BASTAR PLATEAU,true,true,false,Female,,,,,,
Nehru Lakra,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=535,PATHALGAON,IND,0,12th Pass,7083000,0,7083000,14,ST,JASHPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Nelam Robins,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=492,VAISHALI NAGAR,SP,0,10th Pass,350000,0,350000,66,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Nestor Kujur,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=273,KUNKURI,BSP,0,10th Pass,702500,0,702500,13,ST,JASHPUR,NOTHERN HILLS,false,false,false,Male,,,,,,
Nilkanth Diwan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1222,KHALLARI,GGP,0,10th Pass,525300,25000,500300,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Niranjan Khare,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=211,KAWARDHA,Bharatiya Dalit Congress,0,Literate,95000,200000,-105000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Nirmal Singh Saluja,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1213,PANDARIYA,GGP,0,10th Pass,16235058,2300000,13935058,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Niyanta Kurre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=972,TAKHATPUR,IND,0,Graduate,1674483,210000,1464483,28,GEN,BILASPUR,CHHATTISGARH PLAINS,true,true,false,Female,,,,,,
Nohar Singh Sonwani,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1076,BILAIGARH,SP,0,Post Graduate,335000,0,335000,43,SC,BALODABAZAR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Novel Kumar Verma,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=758,CHANDRAPUR,INC,0,Post Graduate,59488933,12853055,46635878,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Om Prakash Pradhan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=571,PALI-TANAKHAR,BSP,1,Graduate,1458500,0,1458500,23,ST,KORBA,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Om Prakash Rathia,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=189,DHARAMJAIGARH,BJP,0,Post Graduate,9266703,236708,9029995,19,ST,RAIGARH,CHHATTISGARH PLAINS,true,true,false,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=189&id2=249,9266703,538000,8728703,1622%,PAN was missing last time
Omprakash Bachpeyi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=222,NAWAGARH,BSP,0,Post Graduate,2942428,134607,2807821,70,SC,BEMETARA,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Omprakash Bande,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1186,ARANG,IND,0,Others,1381132,80000,1301132,52,SC,RAIPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Omprakash Kurre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=129,DONGARGARH,IND,0,Graduate,6000000,0,6000000,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Omprakash Markandey,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=941,KURUD,IND,0,Graduate Professional,1520463,0,1520463,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Omprakash Tembhurnikar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=127,DONGARGARH,Akhil Bhartiya Gondwana Party,0,12th Pass,140000,0,140000,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
P L Kashyap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=725,SIHAWA,GGP,0,Graduate,7519068,21000,7498068,56,ST,DHAMTARI,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
P. Venkat Raghuram,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=228,BHILAI NAGAR,CPI(M),0,Graduate,4784064,800000,3984064,65,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Padartha Lal Sahu,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=618,LORMI,IND,0,10th Pass,1141300,75000,1066300,26,GEN,MUNGELI,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Padma Manhar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=326,SARANGARH,INC,0,12th Pass,8321463,1182000,7139463,17,SC,RAIGARH,CHHATTISGARH PLAINS,true,true,false,Female,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=326&id2=241,8321463,1972500,6348963,322%,PAN was missing last time
Pancham Masram,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=295,MARWAHI,IND,0,12th Pass,1172700,0,1172700,24,ST,BILASPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Panchuram Netam,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=159,KESHKAL,IND,0,10th Pass,723052,0,723052,82,ST,KONDAGAON,BASTAR PLATEAU,false,false,false,Male,,,,,,
Panna Lal Jain,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=907,SANJARI BALOD,SHS,0,Graduate Professional,2410400,1159000,1251400,59,GEN,BALOD,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Pannalal Suryavanshi,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=58,DONGARGARH,SP,0,8th Pass,1463000,25000,1438000,74,SC,RAJNANDGAON,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Pappu Kosre,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1218,ARANG,IND,1,Graduate,6556910,0,6556910,52,SC,RAIPUR,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Paras Lal Ganghel,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=23,KHAIRAGARH,BSP,1,12th Pass,267750,0,267750,73,GEN,RAJNANDGAON,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Paras Nath Rajwade,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=503,BHATGAON,INC,0,Graduate,946726,9500,937226,5,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Paras Ram Kashyap,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=983,BILHA,IND,0,8th Pass,500000,0,500000,29,GEN,BILASPUR,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Paras Soni,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1174,RAIPUR CITY SOUTH,IND,0,12th Pass,310000,0,310000,51,GEN,RAIPUR,CHHATTISGARH PLAINS,false,true,false,Male,,,,,,
Pardeshi Ram,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=471,PANDARIYA,Bahujan Samaj Mukti Morcha,1,12th Pass,3770000,0,3770000,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Paresh Agrawal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1221,KHALLARI,INC,2,Post Graduate,31673285,4957336,26715949,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,true,true,true,Male,http://myneta.info/chhattisgarh2013/index.php?action=affidavitComparison&myneta_folder2=2008Chhattisgarh&id1=1221&id2=221,31673285,29756433,1916852,6%,
Parmanand Rajwade,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=411,PREMNAGAR,CSM,0,12th Pass,1296000,0,1296000,4,GEN,SURAJPUR,NOTHERN HILLS,false,true,false,Male,,,,,,
Parmanand Teta,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=53,BHANUPRATAPPUR,IND,0,Graduate Professional,7999090,707986,7291104,80,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,true,true,false,Male,,,,,,
Pavan Kumar Agrawal,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=895,BHILAI NAGAR,IND,0,Others,17367844,1749810,15618034,65,GEN,DURG,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
Pavan Kumar Neti,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1200,MANENDRAGARH,GGP,3,Post Graduate,679000,300000,379000,2,GEN,KORIA,NOTHERN HILLS,false,true,true,Male,,,,,,
Paveen Dewangan,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=321,RAJIM,SP,1,12th Pass,7069810,50000,7019810,54,GEN,GARIABAND,CHHATTISGARH PLAINS,false,true,true,Male,,,,,,
Pawan Mahant,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=424,KORBA,IND,0,5th Pass,161000,400,160600,21,GEN,KORBA,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Phoolsingh Dhruw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1062,KHALLARI,NPP,0,Literate,25000,0,25000,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Phulsingh Dhruw,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=1252,KHALLARI,IND,0,Literate,25000,0,25000,41,GEN,MAHASAMUND,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Pila Ram Anant,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=256,SARANGARH,IND,0,8th Pass,9000,0,9000,17,SC,RAIGARH,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,
Pooja Kinnar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=491,VAISHALI NAGAR,IND,0,8th Pass,102750,0,102750,66,GEN,DURG,CHHATTISGARH PLAINS,false,true,false,Female,,,,,,
Poonam Chandrakar,http://myneta.info/chhattisgarh2013/candidate.php?candidate_id=338,MAHASAMUND,BJP,0,Graduate,74374288,2047592,72326696,42,GEN,MAHASAMUND,CHHATTISGARH PLAINS,true,true,false,Male,,,,,,
