candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
TRILOCHAN SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=671,Beltara,IND,0,5th Pass,0,0,0,31,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
TULARAM YADAV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=858,Kurud,IND,0,Graduate,109027,0,109027,57,GEN,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
TULESHWAR NAG,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=593,Chitrakot,IND,0,Graduate,470000,0,470000,87,ST,BASTAR (JAGDALPUR),BASTAR PLATEAU,,false,false,Male
TULESHWAR SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=331,Premnagar,SP,0,Post Graduate,16232104,1558000,14674104,4,GEN,SURAJPUR,NOTHERN HILLS,,false,false,Male
TULSI RAM LODHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=995,Saja,IND,0,12th Pass,90000,0,90000,68,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
UDHORAM SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=996,Saja,CMM,0,Not Given,0,31090,-31090,68,GEN,DURG,CHHATTISGARH PLAINS,,false,false,Male
UMA DEVI SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=804,Kawardha,IND,0,8th Pass,447000,0,447000,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
UMASHANKAR JAISAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=451,Kota,SP,0,Graduate Professional,10781754,0,10781754,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
UMEND SINGH BHARTI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=610,Nawagarh,IND,0,8th Pass,894000,74240,819760,70,SC,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
UMEND SINGH POTTAM,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=448,Marwahi,SHS,0,Not Given,702429,550000,152429,24,ST,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
UMESH SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=743,Dhamtari,IND,2,12th Pass,12863500,0,12863500,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,false,false,Male
UMMED CHANDRA BAID (MUNIYA),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=947,Raipur City South,IND,0,12th Pass,2701989,0,2701989,51,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
UPJEET SINGH SACHDEVA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=628,Abhanpur,IND,0,Graduate Professional,608722,208500,400222,53,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
USHA AFLE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=848,Kota,RPI,0,10th Pass,2535500,251000,2284500,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Female
UTTAMDAN MINJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=158,Kunkuri,INC,2,Graduate Professional,1603000,0,1603000,13,ST,JASHPUR,NOTHERN HILLS,,true,false,Male
VASI KAZMI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=936,Raipur City North,IND,0,12th Pass,41000,0,41000,50,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
VIJAY AGRAWAL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=238,Raigarh,BJP,2,Graduate,4796116,1788509,3007607,16,GEN,RAIGARH,CHHATTISGARH PLAINS,,false,false,Male
VIJAY BAGHEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=57,Patan,BJP,0,Graduate,3482527,688312,2794215,62,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
VIJAY KEDIYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=657,Baloda Bazar,CGVP,0,Not Given,130000,0,130000,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,true,false,Male
VIJAY PATEL,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=407,Ambikapur,JD(U),0,10th Pass,1052000,0,1052000,10,GEN,SURGUJA,NOTHERN HILLS,,false,false,Male
VIJAY PRATAP SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=335,Bhatgaon,IND,0,Graduate Professional,3055909,0,3055909,5,GEN,SURAJPUR,NOTHERN HILLS,,true,false,Male
VIJAY VERMA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=958,Raipur City West,JCGP,0,Not Given,0,0,0,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
VIKRAM USENDI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=173,Antagarh,BJP,0,10th Pass,4092815,500000,3592815,79,ST,UTTAR BASTAR KANKER,BASTAR PLATEAU,,true,false,Male
VINOD KUMAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=842,Kota,BBP,0,12th Pass,228000,0,228000,25,GEN,BILASPUR,CHHATTISGARH PLAINS,,false,false,Male
VINOD KUMAR SHUKLA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=544,Raipur City West,LJP,0,12th Pass,60000,0,60000,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
VINOD KUMAR SONI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=128,Bhilai Nagar,CPI,0,Graduate,312180,0,312180,65,GEN,DURG,CHHATTISGARH PLAINS,,true,false,Male
VINOD NAGWANSHI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=296,Baloda Bazar,GGP,0,Graduate Professional,332500,13000,319500,45,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,true,false,Male
VIPIN KUMAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=40,Dhamtari,BJP,1,Graduate,5128344,367091,4761253,58,GEN,DHAMTARI,CHHATTISGARH PLAINS,,true,false,Male
VIRENDRA GHRITLAHRE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=140,Nawagarh,IND,0,Post Graduate,2849000,650000,2199000,70,SC,BEMETARA,CHHATTISGARH PLAINS,,false,false,Male
VIRENDRA KUMAR SAHU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=59,Gunderdehi,BJP,0,10th Pass,1228080,42492,1185588,61,GEN,BALOD,CHHATTISGARH PLAINS,,false,false,Male
VIRENDRA PANDEY,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=279,Raipur City West,IND,0,Post Graduate,4797318,4505122,292196,49,GEN,RAIPUR,CHHATTISGARH PLAINS,,true,false,Male
VISHNU DEO SAI,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=162,Pathalgaon,BJP,0,10th Pass,2275000,0,2275000,14,ST,JASHPUR,NOTHERN HILLS,,true,false,Male
VISHWANATH RAM SANDILYA,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=393,Samri,CPI,0,Literate,1005000,0,1005000,8,ST,BALRAMPUR,NOTHERN HILLS,,false,false,Male
VISHWANATH SINGH PORTE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=172,Pandariya,GGP,0,10th Pass,427500,0,427500,71,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,false,false,Male
VIVEK DAS GURU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=788,Kasdol,IND,0,10th Pass,1351500,0,1351500,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
WAMAN RAO BAGDE,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=754,Dharsiwa,RP(K),0,10th Pass,6810000,0,6810000,47,GEN,RAIPUR,CHHATTISGARH PLAINS,,false,false,Male
XAVIER MINJ,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=413,Jashpur,CPM,0,Not Given,204000,0,204000,12,ST,JASHPUR,NOTHERN HILLS,,false,false,Male
YESHWANT GOND,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=203,Bharatpur-Sonhat,GGP,0,12th Pass,5025,0,5025,1,ST,KORIA,NOTHERN HILLS,,false,false,Male
YOGENDRA PAL RAJ URF RAJU,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=789,Kasdol,IND,0,Graduate,5000,0,5000,44,GEN,BALODABAZAR,CHHATTISGARH PLAINS,,false,false,Male
YOGESHWARRAJ SINGH,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=166,Kawardha,INC,0,Post Graduate,18202444,506000,17696444,72,GEN,KABIRDHAM,CHHATTISGARH PLAINS,,true,false,Male
YUDDHVEER SINGH JUDEV,http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=71,Chandrapur,BJP,1,12th Pass,18790737,2799123,15991614,36,GEN,JANJGIR-CHAMPA,CHHATTISGARH PLAINS,,true,true,Male
YUNUS ALI (SHAKEEL BHAI),http://myneta.info/2008Chhattisgarh/candidate.php?candidate_id=102,Bilaspur,BSP,0,5th Pass,1100000,0,1100000,30,GEN,BILASPUR,CHHATTISGARH PLAINS,,true,false,Male
