candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender
CHANDRAKANT R KALAGI,http://myneta.info/karnatka2008/candidate.php?candidate_id=615,Gulbarga Uttar,RAHS,0,Graduate Professional,115000,0,115000,45,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
CHANDRASHEKAR.B,http://myneta.info/karnatka2008/candidate.php?candidate_id=1908,Basavanagudi,IND,0,Not Given,50000,0,50000,170,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
CHANDRASHEKARANAIKA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1352,Pavagada,IND,0,Illiterate,0,0,0,137,SC,TUMKUR,BANGALORE DIVISION,,false,false,Male
CHANDRASHEKARAPPA.K,http://myneta.info/karnatka2008/candidate.php?candidate_id=1609,Shrirangapattana,SP,0,Post Graduate,4353500,110000,4243500,190,GEN,MANDYA,MYSORE DIVISION,,true,false,Male
CHANDRASHEKHAR  BASSAPPA JABA,http://myneta.info/karnatka2008/candidate.php?candidate_id=512,Afzalpur,RAHS,0,10th Pass,42000,0,42000,34,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
CHANDRASHEKHAR N R,http://myneta.info/karnatka2008/candidate.php?candidate_id=1618,Nagamangala,IND,0,Graduate Professional,6000,0,6000,191,GEN,MANDYA,MYSORE DIVISION,,false,false,Male
CHANDRASHEKHAR PATIL REVOOR,http://myneta.info/karnatka2008/candidate.php?candidate_id=593,Gulbarga Dakshin,BJP,1,12th Pass,16581929,3228450,13353479,44,GEN,GULBARGA,GULBARGA REGION,,true,false,Male
CHANDRASHEKHAR SHIVALINGAPPA SADHUNAVAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=258,Bailhongal,JD(S),0,Graduate,22757582,4435000,18322582,16,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
CHANDRIKA PARAMESHWAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=588,Gulbarga Rural,INC,0,Graduate,3235000,120000,3115000,43,SC,GULBARGA,GULBARGA REGION,,true,false,Female
CHANDRU RAYAPPA KALABURGI,http://myneta.info/karnatka2008/candidate.php?candidate_id=2276,Bijapur City,IND,0,12th Pass,250000,0,250000,30,GEN,BIJAPUR,BELGAUM DIVISION,,false,false,Male
CHANNABASAPPA SATHYAPPA SHIVALLI,http://myneta.info/karnatka2008/candidate.php?candidate_id=800,Kundgol,INC,1,12th Pass,5479786,1957492,3522294,70,GEN,DHARWAD,BELGAUM DIVISION,,false,true,Male
CHANNABASAPPA SHIDDABASAPPA KUSUGAL,http://myneta.info/karnatka2008/candidate.php?candidate_id=868,Kalghatgi,IND,0,10th Pass,1950000,369,1949631,75,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
CHANNAHOSUR SIDRAI GANGAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=268,Belgaum Dakshin,BSP,0,Not Given,1170000,300000,870000,12,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
CHANNAPPA MALLAPPA NIMBANNAVAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=860,Kalghatgi,BJP,0,Not Given,2469000,205525,2263475,75,GEN,DHARWAD,BELGAUM DIVISION,,true,false,Male
CHANNAYYA,http://myneta.info/karnatka2008/candidate.php?candidate_id=560,Gurmitkal,IND,0,Graduate Professional,200000,0,200000,39,GEN,YADGIR,GULBARGA REGION,,false,false,Male
CHARANTIMATH VIRANNA CHANDRASHEKHARAYYA,http://myneta.info/karnatka2008/candidate.php?candidate_id=6,Bagalkot,BJP,1,12th Pass,12599658,10985307,1614351,24,GEN,BAGALKOT,BELGAUM DIVISION,,false,true,Male
CHARLES PRABAKAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=232,Shivajinagar,BSP,0,Graduate,98629500,3167000,95462500,162,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
CHETAN DESAI,http://myneta.info/karnatka2008/candidate.php?candidate_id=704,Kushtagi,BSP,0,Post Graduate,86000,0,86000,60,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
CHIDANAND HANAMANTHPPA  HARIJAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=920,Yellapur,IND,0,Literate,100500,184967,-84467,81,GEN,UTTARA KANNADA,BELGAUM DIVISION,,false,false,Male
CHIKKAMADU.S,http://myneta.info/karnatka2008/candidate.php?candidate_id=1754,Hunsur,JD(S),0,Graduate,11153513,889000,10264513,212,GEN,MYSORE,MYSORE DIVISION,,false,false,Male
CHIKKANGOUDRA SIDDANGOUDA ISHWARAGOUDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=799,Kundgol,BJP,0,8th Pass,32726345,0,32726345,70,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
CHIKKANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1766,Heggadadevankote,INC,0,Graduate,10480200,700000,9780200,213,ST,MYSORE,MYSORE DIVISION,,false,false,Male
CHIKKANNA [ WINES ],http://myneta.info/karnatka2008/candidate.php?candidate_id=1363,Madhugiri,IND,0,12th Pass,600000,0,600000,138,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
CHIKKAPPA NINGAPPA SHYAGOTI,http://myneta.info/karnatka2008/candidate.php?candidate_id=807,Kundgol,IND,0,Graduate,8690250,630000,8060250,70,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
CHINNASWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1541,Kanakapura,BSP,4,10th Pass,13000,0,13000,184,GEN,RAMANAGARA,BANGALORE DIVISION,,false,true,Male
CHITTA BODH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1856,T.Narasipur,SP,0,Graduate,22753500,9996,22743504,220,SC,MYSORE,MYSORE DIVISION,,false,false,Male
CHMARAYANAKOTTE JAGADEESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1745,Piriyapatna,IND,0,Graduate,515000,5000,510000,210,GEN,MYSORE,MYSORE DIVISION,,false,false,Male
COMMANDER B.B KHILARI,http://myneta.info/karnatka2008/candidate.php?candidate_id=220,Sarvagnanagar,LKPT,0,Graduate Professional,4055143,1259000,2796143,160,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
COMRADE K.C.DHARMESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1245,Chikmagalur,IND,0,10th Pass,1360000,280000,1080000,125,GEN,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
COMRADE NAGESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1229,Sringeri,IND,0,10th Pass,265000,0,265000,123,GEN,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
COMRADE SIVAPPA AVUKAYI,http://myneta.info/karnatka2008/candidate.php?candidate_id=698,Maski,IND,0,Literate,271000,0,271000,59,ST,RAICHUR,GULBARGA REGION,,false,false,Male
COMRADE!! SHEKARAYYA,http://myneta.info/karnatka2008/candidate.php?candidate_id=670,Lingsugur,IND,1,Literate,245650,0,245650,57,SC,RAICHUR,GULBARGA REGION,,false,true,Male
COMRED BASAVARAJ HOSALLI ( E J),http://myneta.info/karnatka2008/candidate.php?candidate_id=689,Sindhanur,IND,0,Graduate,67000,0,67000,58,GEN,RAICHUR,GULBARGA REGION,,false,false,Male
COMREDE  C.E.BASAVARAJU,http://myneta.info/karnatka2008/candidate.php?candidate_id=1236,Mudigere,IND,0,5th Pass,60000,0,60000,124,SC,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
D D HANUMANTHAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1116,Mayakonda,LJP,0,12th Pass,1280000,490000,790000,108,SC,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
D G SHANTHANAGOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1130,Honnali,INC,1,Graduate,12703940,4153054,8550886,110,GEN,DAVANAGERE,BANGALORE DIVISION,,true,false,Male
D GOVINDAIAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1572,Malavalli,IND,0,8th Pass,332000,0,332000,186,SC,MANDYA,MYSORE DIVISION,,false,false,Male
D MAHESH KUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1000,Molakalmuru,IND,0,Not Given,0,0,0,97,ST,CHITRADURGA,BANGALORE DIVISION,,false,false,Male
D MUNIRAJA ARIKERI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1412,Sidlaghatta,IND,0,Not Given,0,0,0,142,GEN,CHIKBALLAPUR,BANGALORE DIVISION,,false,false,Male
D SHIVAKUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1518,Magadi,SP,0,Graduate,82805867,9997168,72808699,182,GEN,RAMANAGARA,BANGALORE DIVISION,,false,false,Male
D. ANNAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1118,Mayakonda,IND,0,10th Pass,0,0,0,108,SC,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
D. C. SANNASWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1671,Sakleshpur,INC,1,Graduate,630686,220000,410686,199,SC,HASSAN,MYSORE DIVISION,,false,false,Male
D. JAGANNATH (JAGGU),http://myneta.info/karnatka2008/candidate.php?candidate_id=616,Gulbarga Uttar,IND,0,10th Pass,0,0,0,45,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
D. JAYANNA GOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1279,Chiknayakanhalli,IND,0,12th Pass,295000,30000,265000,128,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
D. KRISHNA KUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1295,Kunigal,BJP,1,Graduate,6088000,1382000,4706000,131,GEN,TUMKUR,BANGALORE DIVISION,,false,true,Male
D. RAMACHANDRA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1370,Madhugiri,IND,0,10th Pass,610000,0,610000,138,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
D. RAMESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1650,Hassan,RPI(A),0,12th Pass,100000,0,100000,196,GEN,HASSAN,MYSORE DIVISION,,false,false,Male
D.ANBARASAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=196,Pulakeshinagar,ADMK,0,5th Pass,102000,0,102000,159,SC,BANGALORE,BANGALORE DIVISION,,false,false,Male
D.B.CHANDRE GOWDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1224,Sringeri,INC,0,Graduate Professional,21204318,0,21204318,123,GEN,CHICKMAGALUR,MYSORE DIVISION,,true,false,Male
D.C.NAGABHUSHANA [ RAJU  ],http://myneta.info/karnatka2008/candidate.php?candidate_id=1338,Sira,BSP,0,10th Pass,106470000,14000000,92470000,136,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
D.C.RAMESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1550,Kanakapura,IND,0,12th Pass,610000,50000,560000,184,GEN,RAMANAGARA,BANGALORE DIVISION,,false,false,Male
D.C.THAMMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1577,Maddur,INC,0,Graduate,591047000,45834000,545213000,187,GEN,MANDYA,MYSORE DIVISION,,false,false,Male
D.CHANDYA NAIK,http://myneta.info/karnatka2008/candidate.php?candidate_id=1260,Tarikere,IND,0,Graduate Professional,1055000,0,1055000,126,GEN,CHICKMAGALUR,MYSORE DIVISION,,false,false,Male
D.CHOWDAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1063,Jagalur,CPI(ML)(L),0,Literate,0,0,0,103,ST,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
D.DASANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=724,Kanakagiri,IND,0,12th Pass,260000,0,260000,61,SC,KOPPAL,MYSORE DIVISION,,false,false,Male
D.H.RANGANATH,http://myneta.info/karnatka2008/candidate.php?candidate_id=130,Chamrajpet,JD(U),0,Not Given,175052,25000,150052,168,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
D.HONNAPPA YANE NIBEHANNU MANJUNATH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1158,Shimoga,IND,0,10th Pass,1226000,0,1226000,113,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
D.K.SHIVAKUMAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1538,Kanakapura,INC,0,Post Graduate,755987229,643704956,112282273,184,GEN,RAMANAGARA,BANGALORE DIVISION,,true,false,Male
D.L.NAGARAJ,http://myneta.info/karnatka2008/candidate.php?candidate_id=1498,Kolar,IND,1,10th Pass,1120438,0,1120438,148,GEN,KOLAR,BANGALORE DIVISION,,false,true,Male
D.M.VISHWANATH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1539,Kanakapura,JD(S),1,Others,17238681,0,17238681,184,GEN,RAMANAGARA,BANGALORE DIVISION,,false,true,Male
D.MOHANKUMAR YADAV,http://myneta.info/karnatka2008/candidate.php?candidate_id=1040,Hosadurga,BSP,0,Post Graduate,405000,0,405000,101,GEN,CHITRADURGA,BANGALORE DIVISION,,false,false,Male
D.N .JEEVARAJA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1223,Sringeri,BJP,0,10th Pass,9789402,976468,8812934,123,GEN,CHICKMAGALUR,MYSORE DIVISION,,true,false,Male
D.R. PANDURANGA SWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1050,Holalkere,BSP,0,Post Graduate,1109600,40000,1069600,102,SC,CHITRADURGA,BANGALORE DIVISION,,false,false,Male
D.R. RAJU POOJARY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1686,Moodabidri,SP,0,Literate,18936611,6234000,12702611,201,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Male
D.R.SHANKARA REDDY,http://myneta.info/karnatka2008/candidate.php?candidate_id=1430,Srinivaspur,IND,0,Not Given,0,0,0,144,GEN,KOLAR,BANGALORE DIVISION,,false,false,Male
D.RAMAIAH,http://myneta.info/karnatka2008/candidate.php?candidate_id=241,Vijay Nagar,LKPT,0,Graduate,10412600,0,10412600,167,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
D.S. UMESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1292,Turuvekere,BSP,0,Graduate,615000,100000,515000,130,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
D.S.ESHWARAPPA MAYAPPAR,http://myneta.info/karnatka2008/candidate.php?candidate_id=1180,Shikaripura,IND,0,12th Pass,4065600,128893,3936707,115,GEN,SHIMOGA,BANGALORE DIVISION,,false,false,Male
D.SOMANNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=475,Hanur,BJP,0,Not Given,150000,0,150000,221,GEN,CHAMARAJANAGAR,MYSORE DIVISION,,false,false,Male
D.SRIKANTA SWAMY,http://myneta.info/karnatka2008/candidate.php?candidate_id=478,Hanur,SKP,0,Not Given,25000,0,25000,221,GEN,CHAMARAJANAGAR,MYSORE DIVISION,,false,false,Male
D.T.JAYAKUMARA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1791,Chamundeshwari,BSP,0,Graduate Professional,103533825,0,103533825,215,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
D.U MALLIKARJUNA,http://myneta.info/karnatka2008/candidate.php?candidate_id=222,Shanti Nagar,BJP,0,10th Pass,390983942,101117,390882825,163,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
DAIVA SAGAYAM.M.C,http://myneta.info/karnatka2008/candidate.php?candidate_id=129,Chamrajpet,ADMK,0,10th Pass,43793,0,43793,168,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
DALVI DEEPAK ARJUNRAO,http://myneta.info/karnatka2008/candidate.php?candidate_id=1916,Belgaum Dakshin,IND,5,12th Pass,13536526,0,13536526,12,GEN,BELGAUM,BELGAUM DIVISION,,true,true,Male
DANDIN RAVI BISTTAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=767,Ron,JD(S),0,Graduate,5896253,235000,5661253,67,GEN,GADAG,BELGAUM DIVISION,,false,false,Male
DASTAGIRSAB MUGUDSAB PAILWAN,http://myneta.info/karnatka2008/candidate.php?candidate_id=292,Gokak,BSP,0,5th Pass,75000,20000,55000,9,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
DAYANAND PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=614,Gulbarga Uttar,IND,0,8th Pass,815000,0,815000,45,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
DAYANAND PATNE,http://myneta.info/karnatka2008/candidate.php?candidate_id=409,Basavakalyan,SHS,0,10th Pass,102000,0,102000,47,GEN,BIDAR,GULBARGA REGION,,false,false,Male
DEEPAK KUMAR SINGH,http://myneta.info/karnatka2008/candidate.php?candidate_id=1875,Vijayanagara,IND,2,Graduate,4074000,13532393,-9458393,90,GEN,BELLARY,GULBARGA REGION,,true,true,Male
DESAI LAKSHMAPPAYYA  RANGAPPAYYA,http://myneta.info/karnatka2008/candidate.php?candidate_id=783,Nargund,IND,0,12th Pass,1700000,0,1700000,68,GEN,GADAG,BELGAUM DIVISION,,false,false,Male
DESAI SHIVAPUTRAPPA MADIVALAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=450,Devar Hippargi,JD(S),0,10th Pass,15568000,405000,15163000,27,GEN,BIJAPUR,BELGAUM DIVISION,,false,false,Male
DESAI SUBHAS NINGAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=819,Dharwad,IND,1,10th Pass,5400672,330910,5069762,71,GEN,DHARWAD,BELGAUM DIVISION,,false,true,Male
DESHPANDE  RAGHUNATH VISHWANAT,http://myneta.info/karnatka2008/candidate.php?candidate_id=872,Haliyal,INC,0,Graduate Professional,1455798020,2023,1455795997,76,GEN,UTTARA KANNADA,BELGAUM DIVISION,,true,false,Male
DEVAKKA VIRUPAXAPPA VALMEEKI,http://myneta.info/karnatka2008/candidate.php?candidate_id=733,Gangawati,IND,0,Illiterate,136000,50000,86000,62,GEN,KOPPAL,MYSORE DIVISION,,false,false,Male
DEVENDREGOWDA.L,http://myneta.info/karnatka2008/candidate.php?candidate_id=1287,Tiptur,IND,0,Graduate,697000,110000,587000,129,GEN,TUMKUR,BANGALORE DIVISION,,false,false,Male
DHARMENDRA K,http://myneta.info/karnatka2008/candidate.php?candidate_id=1699,Mangalore City South,JD(U),0,Graduate,492500,75000,417500,203,GEN,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Male
DHULAPPA HODEBEERNALLI,http://myneta.info/karnatka2008/candidate.php?candidate_id=586,Chincholi,IND,0,Not Given,572000,400000,172000,42,SC,GULBARGA,GULBARGA REGION,,false,false,Male
DIGAMBAR YASHWANTRAO PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=1871,Khanapur,IND,0,10th Pass,7508022,350000,7158022,14,GEN,BELGAUM,BELGAUM DIVISION,,false,false,Male
DIGVIJAYA YASHAWANTRAO PAWAR DESAI,http://myneta.info/karnatka2008/candidate.php?candidate_id=304,Kagwad,INC,0,Graduate,9368792,1420319,7948473,4,GEN,BELGAUM,BELGAUM DIVISION,,true,false,Male
DINAKAR KESHAV SHETTY,http://myneta.info/karnatka2008/candidate.php?candidate_id=886,Kumta,JD(S),0,Graduate,9301000,1232000,8069000,78,GEN,UTTARA KANNADA,BELGAUM DIVISION,,true,false,Male
DINESH GUNDU RAO,http://myneta.info/karnatka2008/candidate.php?candidate_id=138,Gandhi Nagar,INC,0,Graduate Professional,203355106,0,203355106,164,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
DODAMANI BASAVANT SHIVAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=470,Nagthan,BSP,0,12th Pass,1255000,0,1255000,31,SC,BIJAPUR,BELGAUM DIVISION,,false,false,Male
DODAMANI BHIMAPPA IRABASAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=866,Kalghatgi,IND,1,Graduate,942500,30000,912500,75,GEN,DHARWAD,BELGAUM DIVISION,,false,false,Male
DODAMANI RAMU AMRUT,http://myneta.info/karnatka2008/candidate.php?candidate_id=329,Kudachi,RAHS,0,12th Pass,20000,0,20000,5,SC,BELGAUM,BELGAUM DIVISION,,false,false,Male
DODDACHOWDAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1435,Mulbagal,IND,0,Graduate,19555000,0,19555000,145,SC,KOLAR,BANGALORE DIVISION,,true,false,Male
DODDANAGOUDA G PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=18,Hungund,BJP,0,12th Pass,62906722,8181000,54725722,25,GEN,BAGALKOT,BELGAUM DIVISION,,true,false,Male
DODDANAGOUDA HANAMAGOUDA PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=702,Kushtagi,BJP,0,Graduate,9860000,130000,9730000,60,GEN,KOPPAL,MYSORE DIVISION,,true,false,Male
DODDAPPAGOUDA SHIVALINGAPPAGOUD PATIL NARIBOL,http://myneta.info/karnatka2008/candidate.php?candidate_id=513,Jevargi,BJP,0,12th Pass,9580000,123000,9457000,35,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
DR BAGALI SARVABHOUM SATAGOUDA,http://myneta.info/karnatka2008/candidate.php?candidate_id=453,Indi,BJP,1,Graduate Professional,80213000,400000,79813000,32,GEN,BIJAPUR,BELGAUM DIVISION,,false,false,Male
DR D B GANGAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1131,Honnali,JD(S),0,Not Given,4172021,2024465,2147556,110,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
DR N.P.VENKATESH,http://myneta.info/karnatka2008/candidate.php?candidate_id=997,Molakalmuru,BSP,0,Graduate,716000,654000,62000,97,ST,CHITRADURGA,BANGALORE DIVISION,,false,false,Male
DR R RAJU,http://myneta.info/karnatka2008/candidate.php?candidate_id=1830,Narasimharaja,IND,0,Others,712000,50000,662000,218,GEN,MYSORE,MYSORE DIVISION,,false,false,Male
DR SHIVAJI NAYAK,http://myneta.info/karnatka2008/candidate.php?candidate_id=1246,Chikmagalur,SP,0,Post Graduate,3070000,204000,2866000,125,GEN,CHICKMAGALUR,MYSORE DIVISION,,true,false,Male
DR Y RAMAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1110,Mayakonda,INC,0,Doctorate,21182365,11532984,9649381,108,SC,DAVANAGERE,BANGALORE DIVISION,,true,false,Male
DR. ANIL THOMAS,http://myneta.info/karnatka2008/candidate.php?candidate_id=1826,Narasimharaja,IND,0,Graduate,7170000,2100000,5070000,218,GEN,MYSORE,MYSORE DIVISION,,true,false,Male
DR. ASHWATH NARAYAN C.N,http://myneta.info/karnatka2008/candidate.php?candidate_id=182,Malleshwaram,BJP,0,Graduate Professional,55440978,14152886,41288092,157,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
DR. B.  RAGHU,http://myneta.info/karnatka2008/candidate.php?candidate_id=1722,Sullia,INC,0,Post Graduate,650000,0,650000,207,SC,DAKSHINA KANNADA,MYSORE DIVISION,,true,false,Male
DR. B.G. JAWALI,http://myneta.info/karnatka2008/candidate.php?candidate_id=621,Aland,BJP,1,Post Graduate,133787771,400000,133387771,46,GEN,GULBARGA,GULBARGA REGION,,true,false,Male
DR. B.GURAPPA NAIDU,http://myneta.info/karnatka2008/candidate.php?candidate_id=187,Padmanaba Nagar,INC,0,Doctorate,309845365,21207050,288638315,171,GEN,BANGALORE,BANGALORE DIVISION,,true,false,Male
DR. BHEEMARAJU,http://myneta.info/karnatka2008/candidate.php?candidate_id=159,Hebbal,SP,0,Graduate,55400,360000,-304600,158,GEN,BANGALORE,BANGALORE DIVISION,,false,false,Male
DR. CHIKKA MELURAPPA ALIAS PROF. MYLARAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=194,Pulakeshinagar,BJP,0,Doctorate,100000,2734000,-2634000,159,SC,BANGALORE,BANGALORE DIVISION,,true,false,Male
DR. DANGE SANJAY,http://myneta.info/karnatka2008/candidate.php?candidate_id=950,Haveri,IND,0,Not Given,5400000,0,5400000,84,SC,HAVERI,BELGAUM DIVISION,,true,false,Male
DR. G. PARAMESHWARA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1319,Koratagere,INC,0,Graduate Professional,4073600,0,4073600,134,SC,TUMKUR,BANGALORE DIVISION,,false,false,Male
DR. H.C. MAHADEVAPPA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1849,T.Narasipur,INC,0,Graduate Professional,8045609,540800,7504809,220,SC,MYSORE,MYSORE DIVISION,,false,false,Male
DR. K ANNADANI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1563,Malavalli,JD(S),0,Not Given,3899992,0,3899992,186,SC,MANDYA,MYSORE DIVISION,,false,false,Male
DR. KUMAR SWAMY KODLI,http://myneta.info/karnatka2008/candidate.php?candidate_id=573,Sedam,BSP,0,Graduate,0,0,0,41,GEN,GULBARGA,GULBARGA REGION,,false,false,Male
DR. MALLANAGOUDA PATIL UKKINAL,http://myneta.info/karnatka2008/candidate.php?candidate_id=544,Shahapur,BJP,0,Not Given,1812173,0,1812173,37,GEN,YADGIR,GULBARGA REGION,,false,false,Male
DR. MURALIDHARA.D,http://myneta.info/karnatka2008/candidate.php?candidate_id=1322,Koratagere,BSP,0,Graduate Professional,1720000,928640,791360,134,SC,TUMKUR,BANGALORE DIVISION,,true,false,Male
DR. P.A. GAYATHRI DEVI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1346,Pavagada,INC,0,Not Given,6107646,2255936,3851710,137,SC,TUMKUR,BANGALORE DIVISION,,true,false,Female
DR. RIYAZ BASHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1176,Shikaripura,IND,0,Graduate Professional,3069910,1883876,1186034,115,GEN,SHIMOGA,BANGALORE DIVISION,,true,false,Male
DR. SANJAY NADUWINMANI,http://myneta.info/karnatka2008/candidate.php?candidate_id=345,Raybag,BSP,0,Post Graduate,880000,56000,824000,6,SC,BELGAUM,BELGAUM DIVISION,,true,false,Male
DR. SARASWATI CHIMMALAGI,http://myneta.info/karnatka2008/candidate.php?candidate_id=435,Babaleshwar,BSP,0,Doctorate,13560950,2794399,10766551,29,GEN,BIJAPUR,BELGAUM DIVISION,,false,false,Female
DR. SHARAN PRAKASH RUDRAPPA PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=569,Sedam,INC,0,Graduate Professional,6073685,341193,5732492,41,GEN,GULBARGA,GULBARGA REGION,,true,false,Male
DR. SUBHASBARANI,http://myneta.info/karnatka2008/candidate.php?candidate_id=1851,T.Narasipur,BJP,0,Post Graduate,12127876,1372070,10755806,220,SC,MYSORE,MYSORE DIVISION,,true,false,Male
DR. VEERABASWANTHREDDY MUDNAL,http://myneta.info/karnatka2008/candidate.php?candidate_id=549,Yadgir,BJP,0,Not Given,11976574,0,11976574,38,GEN,YADGIR,GULBARGA REGION,,false,false,Male
DR. VISHWANATHA Y.C,http://myneta.info/karnatka2008/candidate.php?candidate_id=1265,Kadur,BJP,0,Graduate Professional,6273472,2258011,4015461,127,GEN,CHICKMAGALUR,MYSORE DIVISION,,true,false,Male
DR.B.G.PATIL,http://myneta.info/karnatka2008/candidate.php?candidate_id=987,Ranibennur,BSP,0,Post Graduate,2550000,440000,2110000,87,GEN,HAVERI,BELGAUM DIVISION,,true,false,Male
DR.C.S.SRINIVAS,http://myneta.info/karnatka2008/candidate.php?candidate_id=90,Doddaballapur,SKP,0,Graduate,7080000,1900000,5180000,180,GEN,BANGALORE RURAL,BANGALORE DIVISION,,true,false,Male
DR.G R THAKARSIMHA,http://myneta.info/karnatka2008/candidate.php?candidate_id=1135,Honnali,JD(U),0,Graduate,100000,0,100000,110,GEN,DAVANAGERE,BANGALORE DIVISION,,false,false,Male
