candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks,party_eci
Naresh Invati,http://myneta.info/mp2013/candidate.php?candidate_id=2382,CHURAI,IND,0,8th Pass,2110500,0,2110500,124,GEN,CHHINDWARA,SATPURA PLATEAU,false,false,false,Male,,,,,,,Independent
Naresh Kumar Singh Parmar,http://myneta.info/mp2013/candidate.php?candidate_id=1590,GWALIOR,IND,0,12th Pass,80073,0,80073,15,GEN,GWALIOR,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Naresh Sarraf,http://myneta.info/mp2013/candidate.php?candidate_id=794,JABALPUR NORTH,INC,5,Graduate,11985546,0,11985546,98,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Indian National Congress
Narmada Prasad Prajapati,http://myneta.info/mp2013/candidate.php?candidate_id=562,GOTEGAON,INC,1,Graduate Professional,183077719,3029256,180048463,118,SC,NARSINGHPUR,CENTRAL NARMADA VALLEY,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=562&id2=269,183077719,33600791,149476928,445%,,Indian National Congress
Narottam Singh Narwariya Advocate,http://myneta.info/mp2013/candidate.php?candidate_id=955,ATER,Bahujan Sangharshh Dal,0,Graduate Professional,8352778,723377,7629401,9,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Narsingh Dawar,http://myneta.info/mp2013/candidate.php?candidate_id=466,MANAWAR,IND,0,8th Pass,3905000,0,3905000,199,ST,DHAR,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Narvda Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1406,KOTAMA,IND,0,8th Pass,2457853,0,2457853,86,GEN,ANUPPUR,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Independent
Narvesingh,http://myneta.info/mp2013/candidate.php?candidate_id=2265,JHABUA,IND,0,Literate,3150547,0,3150547,193,ST,JHABUA,JHABUA HILLS,false,false,false,Male,,,,,,,Independent
Naseem,http://myneta.info/mp2013/candidate.php?candidate_id=1728,SURKHI,IND,0,8th Pass,150000,0,150000,37,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Independent
Nasir Ali,http://myneta.info/mp2013/candidate.php?candidate_id=2205,NARELA,Akhil Bhartiya Gondwana Party,0,Graduate Professional,37300,0,37300,151,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Akhil Bhartiya Gondwana Party
Nasir Khan,http://myneta.info/mp2013/candidate.php?candidate_id=2741,MAIHAR,IND,0,5th Pass,21700,0,21700,65,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Independent
Nasir Khan,http://myneta.info/mp2013/candidate.php?candidate_id=1092,INDORE - 4,SP,7,10th Pass,16479660,0,16479660,207,GEN,INDORE,MALWA PLATEAU,true,true,true,Male,,,,,,,Samajwadi Party
Nasir Munir,http://myneta.info/mp2013/candidate.php?candidate_id=155,KHARGONE,BSP,0,12th Pass,52455,0,52455,185,GEN,KHARGONE,NIMAR VALLEY,false,true,false,Male,,,,,,,Bahujan Samaj Party
Nathan Shah Kevreti,http://myneta.info/mp2013/candidate.php?candidate_id=864,JUNNARDEO,BJP,0,8th Pass,9795565,0,9795565,122,ST,CHHINDWARA,SATPURA PLATEAU,true,true,false,Male,,,,,,,Bharatiya Janata Party
Nathuram Kushwaha,http://myneta.info/mp2013/candidate.php?candidate_id=1760,TIKAMGARH,Rashtriya Samanta Dal,0,Literate,3411095,1550000,1861095,43,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Rashtriya Samanta Dal
Nathuva Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=1193,MALHARA,IND,0,Literate,685000,0,685000,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Naval Kishor Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=2014,DHAR,IND,3,12th Pass,17500,0,17500,201,GEN,DHAR,MALWA PLATEAU,false,false,true,Male,,,,,,,Independent
Naveen,http://myneta.info/mp2013/candidate.php?candidate_id=1279,ICHHAWAR,IND,0,12th Pass,1220000,0,1220000,158,GEN,SEHORE,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Nayabuddin,http://myneta.info/mp2013/candidate.php?candidate_id=458,NAGADA-KHACHAROD,SP,1,12th Pass,3424000,0,3424000,212,GEN,UJJAIN,MALWA PLATEAU,true,true,false,Male,,,,,,,Samajwadi Party
Neelesh Dhanak,http://myneta.info/mp2013/candidate.php?candidate_id=2515,BINA,LJP,0,8th Pass,2242000,0,2242000,35,SC,SAGAR,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Lok Janshakti Party
Neelesh Kumar Jain,http://myneta.info/mp2013/candidate.php?candidate_id=1885,DAMOH,IND,0,Post Graduate,3419071,5000,3414071,55,GEN,DAMOH,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Neelesh Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2530,BHIND,IND,0,8th Pass,1053848,0,1053848,10,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Neena Verma,http://myneta.info/mp2013/candidate.php?candidate_id=112,DHAR,BJP,0,Graduate,18089290,667659,17421631,201,GEN,DHAR,MALWA PLATEAU,true,true,false,Female,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=112&id2=135,18089290,10490771,7598519,72%,Age Difference=-1,Bharatiya Janata Party
Neeraj Nigam,http://myneta.info/mp2013/candidate.php?candidate_id=622,GUNA,INC,1,8th Pass,2060087,0,2060087,29,SC,GUNA,GIRD ZONE,true,true,true,Male,,,,,,,Indian National Congress
Neeraj Patidar,http://myneta.info/mp2013/candidate.php?candidate_id=1254,SHAJAPUR,IND,0,12th Pass,595000,75000,520000,167,GEN,SHAJAPUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Neeraj Yadav,http://myneta.info/mp2013/candidate.php?candidate_id=2691,NARSINGHGARH,IND,0,Post Graduate,651000,0,651000,160,GEN,RAJGARH,MALWA PLATEAU,false,true,false,Male,,,,,,,Independent
Nepal Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2725,LAKHANADON,IND,0,8th Pass,0,0,0,117,ST,SEONI,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Nilesh Awasthi,http://myneta.info/mp2013/candidate.php?candidate_id=782,PATAN,INC,1,Post Graduate,16092275,2331166,13761109,95,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Indian National Congress
Niranjan Dawar Loni,http://myneta.info/mp2013/candidate.php?candidate_id=464,MANAWAR,INC,0,Graduate Professional,14462615,0,14462615,199,ST,DHAR,MALWA PLATEAU,false,true,false,Male,,,,,,,Indian National Congress
Niranjan Kumar Tilak,http://myneta.info/mp2013/candidate.php?candidate_id=27,BIJAWAR,IND,0,Post Graduate,3465000,0,3465000,52,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Niranjan Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=289,PARASWADA,IND,0,12th Pass,185000,0,185000,110,GEN,BALAGHAT,CHHATTISGARH PLAINS,false,false,false,Male,,,,,,,Independent
Nirmala Bhuriya,http://myneta.info/mp2013/candidate.php?candidate_id=144,PETLAWAD,BJP,0,Graduate,4914113,0,4914113,195,ST,JHABUA,JHABUA HILLS,false,true,false,Female,,,,,,,Bharatiya Janata Party
Nirmala Choudhari,http://myneta.info/mp2013/candidate.php?candidate_id=1934,SATNA,Rashtriya Samanta Dal,0,10th Pass,1110500,0,1110500,63,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Rashtriya Samanta Dal
Nirmala Sapre,http://myneta.info/mp2013/candidate.php?candidate_id=692,BINA,INC,0,Post Graduate,7302195,1619067,5683128,35,SC,SAGAR,VINDHYAN PLEATEAU,false,true,false,Female,,,,,,,Indian National Congress
Nirmala Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1251,MAIHAR,JD(U),0,12th Pass,4287809,0,4287809,65,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Female,,,,,,,Janata Dal (United)
Nirpat,http://myneta.info/mp2013/candidate.php?candidate_id=1125,SAGAR,Jan-Nyay Dal,0,12th Pass,300030,0,300030,41,GEN,SAGAR,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Jan-Nyay Dal
Nisar,http://myneta.info/mp2013/candidate.php?candidate_id=1944,DR.AMBEDHKAR NAGAR - MHOW,SP,0,12th Pass,124000,0,124000,209,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Samajwadi Party
Nishank Kumar Jain,http://myneta.info/mp2013/candidate.php?candidate_id=895,BASODA,INC,1,Graduate,37329076,7214622,30114454,145,GEN,VIDISHA,VINDHYAN PLEATEAU,true,true,true,Male,,,,,,,Indian National Congress
Nishant Satsangi,http://myneta.info/mp2013/candidate.php?candidate_id=355,BHOPAL MADHYA,BSP,0,12th Pass,1945000,0,1945000,153,GEN,BHOPAL,VINDHYAN PLEATEAU,true,true,false,Male,,,,,,,Bahujan Samaj Party
Nishith Patel,http://myneta.info/mp2013/candidate.php?candidate_id=780,BAHORIBAND,INC,0,Doctorate,183321984,1082911,182239073,94,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=780&id2=221,183321984,29691872,153630112,517%,,Indian National Congress
Nitin Jain,http://myneta.info/mp2013/candidate.php?candidate_id=2749,REHLI,IND,0,12th Pass,157000,93000,64000,39,GEN,SAGAR,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Nityanand Kushwaha,http://myneta.info/mp2013/candidate.php?candidate_id=1363,GURH,IND,0,Post Graduate,884000,0,884000,75,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Independent
O.P.S. Bhadoriya,http://myneta.info/mp2013/candidate.php?candidate_id=673,MEHGAON,INC,0,Post Graduate,3285000,648896,2636104,12,GEN,BHIND,GIRD ZONE,true,true,false,Male,,,,,,,Indian National Congress
Om Prakash,http://myneta.info/mp2013/candidate.php?candidate_id=1649,POHARI,IND,0,Post Graduate,551000,0,551000,24,GEN,SHIVPURI,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Om Prakash,http://myneta.info/mp2013/candidate.php?candidate_id=959,ATER,IND,0,12th Pass,6304000,0,6304000,9,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Om Prakash Dhurve,http://myneta.info/mp2013/candidate.php?candidate_id=852,SHAHPURA,BJP,1,12th Pass,12002881,1862412,10140469,103,ST,DINDORI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=852&id2=141,12002881,3950000,8052881,204%,Age Difference=2 PAN is Different,Bharatiya Janata Party
Om Prakash Khatik,http://myneta.info/mp2013/candidate.php?candidate_id=609,KARERA,BJP,0,5th Pass,2772786,0,2772786,23,SC,SHIVPURI,GIRD ZONE,true,true,false,Male,,,,,,,Bharatiya Janata Party
Om Prakash Kushwah Prakash,http://myneta.info/mp2013/candidate.php?candidate_id=1028,GWALIOR SOUTH,Rashtriya Samanta Dal,0,Graduate,1540418,30000,1510418,17,GEN,GWALIOR,GIRD ZONE,true,true,false,Male,,,,,,,Rashtriya Samanta Dal
Om Prakash Rathaur,http://myneta.info/mp2013/candidate.php?candidate_id=973,LAHAR,Bahujan Sangharshh Dal,0,8th Pass,1023000,0,1023000,11,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Bahujan Sangharshh Dal
Om Prakash Saklecha,http://myneta.info/mp2013/candidate.php?candidate_id=126,JAWAD,BJP,0,Graduate,45016567,3434052,41582515,230,GEN,NEEMUCH,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=126&id2=281,45016567,18603993,26412574,142%,,Bharatiya Janata Party
Om Prakash Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=2204,NARELA,Samata Party,0,8th Pass,44000,0,44000,151,GEN,BHOPAL,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Samata Party
Om Prakash Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=372,SUSNER,Samata Samadhan Party,0,8th Pass,681700,50000,631700,165,GEN,SHAJAPUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Samata Samadhan Party
Om Prakash Singh Sikarwar(Munna),http://myneta.info/mp2013/candidate.php?candidate_id=190,GWALIOR SOUTH,SP,0,Post Graduate,9612865,0,9612865,17,GEN,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Samajwadi Party
Om Prakash Tripathi,http://myneta.info/mp2013/candidate.php?candidate_id=1348,REWA,IND,0,Graduate,390000,0,390000,74,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Om Shanker Singh Rajput Urf Kattar Bhaiya,http://myneta.info/mp2013/candidate.php?candidate_id=1511,GADARWARA,Bhartiya Shakti Chetna Party,0,8th Pass,101600,0,101600,121,GEN,NARSINGHPUR,CENTRAL NARMADA VALLEY,false,true,false,Male,,,,,,,Bhartiya Shakti Chetna Party
Ombeer Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2567,MEHGAON,IND,0,12th Pass,607000,0,607000,12,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Omkar Singh Katare,http://myneta.info/mp2013/candidate.php?candidate_id=1074,DR.AMBEDHKAR NAGAR - MHOW,IND,0,Post Graduate,5536000,0,5536000,209,GEN,INDORE,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Omkar Singh Markam,http://myneta.info/mp2013/candidate.php?candidate_id=818,DINDORI,INC,0,Post Graduate,9017736,0,9017736,104,ST,DINDORI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Male,,,,,,,Indian National Congress
Omprakash Jhawar,http://myneta.info/mp2013/candidate.php?candidate_id=1094,INDORE - 4,BSP,0,12th Pass,17605348,4879076,12726272,207,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Bahujan Samaj Party
Omprakash Rajauriya,http://myneta.info/mp2013/candidate.php?candidate_id=2536,GOHAD,NCP,0,12th Pass,7395000,0,7395000,13,SC,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Nationalist Congress Party
Omprakash Rojwal,http://myneta.info/mp2013/candidate.php?candidate_id=2144,DEWAS,Prajatantrik Samadhan Party,0,10th Pass,41600,0,41600,171,GEN,DEWAS,MALWA PLATEAU,false,false,false,Male,,,,,,,Prajatantrik Samadhan Party
Onkar Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2550,LAHAR,IND,0,Graduate,700861,0,700861,11,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
P Ashish Choubey,http://myneta.info/mp2013/candidate.php?candidate_id=547,JABALPUR NORTH,IND,0,Post Graduate,2884500,1463000,1421500,98,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Independent
Pachilal Meda,http://myneta.info/mp2013/candidate.php?candidate_id=1137,DHARAMPURI,INC,1,12th Pass,3237353,0,3237353,200,ST,DHAR,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=1137&id2=133,3237353,1105457,2131896,193%,PAN was missing last time,Indian National Congress
Padam Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1652,POHARI,IND,0,12th Pass,1067860,0,1067860,24,GEN,SHIVPURI,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Padma Shukla,http://myneta.info/mp2013/candidate.php?candidate_id=847,VIJAYRAGHAVGARH,BJP,1,Post Graduate,23303490,2699250,20604240,92,GEN,KATNI,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Female,,,,,,,Bharatiya Janata Party
Pan Bai Panthi,http://myneta.info/mp2013/candidate.php?candidate_id=177,KURWAI,INC,0,12th Pass,29181976,163335,29018641,146,SC,VIDISHA,VINDHYAN PLEATEAU,false,true,false,Female,,,,,,,Indian National Congress
Pandit Singh Dhurve,http://myneta.info/mp2013/candidate.php?candidate_id=285,BICHHIYA,BJP,0,Post Graduate,11852407,5000,11847407,105,ST,MANDLA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,true,false,Male,,,,,,,Bharatiya Janata Party
Pankaj Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=1055,KOLARAS,IND,1,Graduate,1700000,0,1700000,27,GEN,SHIVPURI,GIRD ZONE,false,true,true,Male,,,,,,,Independent
Pankaj Mehta,http://myneta.info/mp2013/candidate.php?candidate_id=2150,DEWAS,IND,0,Post Graduate,1333,0,1333,171,GEN,DEWAS,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
Pankaj Pahariya,http://myneta.info/mp2013/candidate.php?candidate_id=1169,CHHATARPUR,IND,0,Graduate,13565410,0,13565410,51,GEN,CHHATARPUR,BUNDELKHAND ZONE,true,true,false,Male,,,,,,,Independent
Pankaj Sanghavi,http://myneta.info/mp2013/candidate.php?candidate_id=1079,INDORE - 5,INC,3,Graduate,249768418,46959407,202809011,208,GEN,INDORE,MALWA PLATEAU,true,true,false,Male,,,,,,,Indian National Congress
Pankaj Singh,http://myneta.info/mp2013/candidate.php?candidate_id=250,SEMARIYA,BSP,0,Post Graduate,48097640,1763990,46333650,69,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Bahujan Samaj Party
Pankaj Singh Narwarya,http://myneta.info/mp2013/candidate.php?candidate_id=1589,GWALIOR,IND,0,12th Pass,3536090,651500,2884590,15,GEN,GWALIOR,GIRD ZONE,true,true,false,Male,,,,,,,Independent
Panna Lal Shakya,http://myneta.info/mp2013/candidate.php?candidate_id=18,GUNA,BJP,0,Post Graduate,1001005,5000,996005,29,SC,GUNA,GIRD ZONE,false,false,false,Male,,,,,,,Bharatiya Janata Party
Pannalal,http://myneta.info/mp2013/candidate.php?candidate_id=2049,DEOTALAB,Apna Dal,0,12th Pass,518000,48000,470000,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Apna Dal
Pappi,http://myneta.info/mp2013/candidate.php?candidate_id=886,VIJAYPUR,IND,0,Literate,596400,0,596400,2,GEN,SHEOPUR,GIRD ZONE,false,false,false,Female,,,,,,,Independent
Pappu Ahirwar,http://myneta.info/mp2013/candidate.php?candidate_id=2446,SANCHI,Bahujan Sangharshh Dal,0,Literate,70792,0,70792,142,SC,RAISEN,VINDHYAN PLEATEAU,false,false,false,Male,,,,,,,Bahujan Sangharshh Dal
Pappu Khatik,http://myneta.info/mp2013/candidate.php?candidate_id=2591,RAGHOGADH,IND,0,Literate,770000,0,770000,31,GEN,GUNA,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Pappu Lal Rajak,http://myneta.info/mp2013/candidate.php?candidate_id=1784,PRITHVIPUR,CPI,0,8th Pass,181000,0,181000,45,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Communist Party of India
Paramanand Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=1565,VIJAYPUR,IND,0,8th Pass,743000,0,743000,2,GEN,SHEOPUR,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Paramanand Tantu,http://myneta.info/mp2013/candidate.php?candidate_id=2426,BADWAHA,IND,0,5th Pass,15205,0,15205,182,GEN,KHARGONE,NIMAR VALLEY,false,false,false,Male,,,,,,,Independent
Paras Dada (Saklecha),http://myneta.info/mp2013/candidate.php?candidate_id=967,RATLAM CITY,IND,0,Post Graduate,4624553,184332,4440221,220,GEN,RATLAM,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=967&id2=309,4624553,945000,3679553,389%,,Independent
Paras Jain,http://myneta.info/mp2013/candidate.php?candidate_id=746,UJJAIN NORTH,BJP,0,Graduate,54067474,1848231,52219243,216,GEN,UJJAIN,MALWA PLATEAU,true,true,false,Male,http://myneta.info/mp2013/index.php?action=affidavitComparison&myneta_folder2=2008mp&id1=746&id2=441,54067474,14199473,39868001,281%,PAN is Different,Bharatiya Janata Party
Parashu Ram,http://myneta.info/mp2013/candidate.php?candidate_id=958,ATER,IND,2,Post Graduate,4543000,0,4543000,9,GEN,BHIND,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Parasram,http://myneta.info/mp2013/candidate.php?candidate_id=1184,KASRAWAD,IND,0,Literate,1588856,0,1588856,184,GEN,KHARGONE,NIMAR VALLEY,false,false,false,Male,,,,,,,Independent
Parath Singh Chouhan,http://myneta.info/mp2013/candidate.php?candidate_id=1000,MEHGAON,IND,0,10th Pass,3800000,0,3800000,12,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Parmal Singh,http://myneta.info/mp2013/candidate.php?candidate_id=979,LAHAR,IND,0,12th Pass,1796000,0,1796000,11,GEN,BHIND,GIRD ZONE,false,false,false,Male,,,,,,,Independent
Parmanand,http://myneta.info/mp2013/candidate.php?candidate_id=405,MANDSOUR,NCP,0,12th Pass,1701000,0,1701000,224,GEN,MANDSAUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Nationalist Congress Party
Parmeshwar Prasad,http://myneta.info/mp2013/candidate.php?candidate_id=2045,DEOTALAB,IND,1,Graduate,103000,950000,-847000,72,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,true,Male,,,,,,,Independent
Parshu  Choudhary,http://myneta.info/mp2013/candidate.php?candidate_id=1902,GUNNAOR,IND,0,Not Given,170500,0,170500,59,SC,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Partap Singh,http://myneta.info/mp2013/candidate.php?candidate_id=1851,MALHARA,IND,0,8th Pass,2510000,0,2510000,53,GEN,CHHATARPUR,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Parul Sahu,http://myneta.info/mp2013/candidate.php?candidate_id=422,SURKHI,BJP,0,Post Graduate,29512199,3461250,26050949,37,GEN,SAGAR,VINDHYAN PLEATEAU,true,true,false,Female,,,,,,,Bharatiya Janata Party
Parvat Singh Mevada,http://myneta.info/mp2013/candidate.php?candidate_id=2281,SEHORE,SHS,0,5th Pass,5435000,0,5435000,159,GEN,SEHORE,VINDHYAN PLEATEAU,false,false,false,Female,,,,,,,Shivsena
Parwat Singh,http://myneta.info/mp2013/candidate.php?candidate_id=2217,GANDHWANI,NCP,0,5th Pass,3875300,60000,3815300,197,ST,DHAR,MALWA PLATEAU,false,false,false,Male,,,,,,,Nationalist Congress Party
Patel Antarsingh,http://myneta.info/mp2013/candidate.php?candidate_id=1171,ALIRAJPUR,BSP,0,Post Graduate,923000,432000,491000,191,ST,ALIRAJPUR,JHABUA HILLS,false,true,false,Male,,,,,,,Bahujan Samaj Party
Patiram Pandro,http://myneta.info/mp2013/candidate.php?candidate_id=826,NIWAS,INC,0,12th Pass,1291651,0,1291651,106,ST,MANDLA,NOTHERN HILLS ZONE OF CHHATTISGARH,false,false,false,Male,,,,,,,Indian National Congress
Pavan Keshrwani,http://myneta.info/mp2013/candidate.php?candidate_id=1434,JABALPUR NORTH,IND,0,12th Pass,852096,150000,702096,98,GEN,JABALPUR,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Independent
Pavan Kumar,http://myneta.info/mp2013/candidate.php?candidate_id=635,DEORI,IND,0,Graduate Professional,2528400,0,2528400,38,GEN,SAGAR,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Independent
Pavan Kumar Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=2602,BHITRWAR,IND,0,Post Graduate,169441,0,169441,18,GEN,GWALIOR,GIRD ZONE,false,true,false,Male,,,,,,,Independent
Pawan,http://myneta.info/mp2013/candidate.php?candidate_id=1796,KHARGAPUR,IND,0,12th Pass,809200,0,809200,47,GEN,TIKAMGARH,BUNDELKHAND ZONE,false,false,false,Male,,,,,,,Independent
Pawan Sharma,http://myneta.info/mp2013/candidate.php?candidate_id=2437,HARDA,IND,0,Graduate Professional,266000,0,266000,135,GEN,HARDA,CENTRAL NARMADA VALLEY,true,true,false,Male,,,,,,,Independent
Pawan Tripathi,http://myneta.info/mp2013/candidate.php?candidate_id=1967,NAGOD,IND,0,Graduate,160000,0,160000,64,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Phoe Lal Choudhary,http://myneta.info/mp2013/candidate.php?candidate_id=1898,GUNNAOR,IND,0,8th Pass,340000,25000,315000,59,SC,PANNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Phool Chand,http://myneta.info/mp2013/candidate.php?candidate_id=1303,SEMARIYA,IND,2,5th Pass,860000,450000,410000,69,GEN,REWA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Phool Chand Kushwaha,http://myneta.info/mp2013/candidate.php?candidate_id=221,MAIHAR,NCP,0,8th Pass,236000,0,236000,65,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,true,false,Male,,,,,,,Nationalist Congress Party
Phool Singh,http://myneta.info/mp2013/candidate.php?candidate_id=538,MANAPUR,BSP,2,Post Graduate,5094556,120000,4974556,90,ST,UMARIA,NOTHERN HILLS ZONE OF CHHATTISGARH,true,true,false,Male,,,,,,,Bahujan Samaj Party
Phool Singh Baraiya,http://myneta.info/mp2013/candidate.php?candidate_id=1005,GOHAD,Bahujan Sangharshh Dal,0,Graduate Professional,21695084,3603208,18091876,13,SC,BHIND,GIRD ZONE,true,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Phool Singh Baraiya,http://myneta.info/mp2013/candidate.php?candidate_id=1044,BHANDER,Bahujan Sangharshh Dal,0,Graduate Professional,21695084,3603208,18091876,21,SC,DATIA,BUNDELKHAND ZONE,true,true,false,Male,,,,,,,Bahujan Sangharshh Dal
Phool Singh Semariya,http://myneta.info/mp2013/candidate.php?candidate_id=1330,SHAMSHABAD,GGP,0,8th Pass,327800,0,327800,148,GEN,VIDISHA,VINDHYAN PLEATEAU,false,true,false,Male,,,,,,,Gondvana Gantantra Party
Phul Chandra Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=1938,SATNA,IND,0,8th Pass,1706000,0,1706000,63,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,false,false,false,Male,,,,,,,Independent
Phulchand Gupta,http://myneta.info/mp2013/candidate.php?candidate_id=1234,SATNA,Apna Dal,0,10th Pass,1038550,0,1038550,63,GEN,SATNA,KYMORE PLEATEAU AND SATPURA HILLS,true,true,false,Male,,,,,,,Apna Dal
Phulchand Rampratap,http://myneta.info/mp2013/candidate.php?candidate_id=1678,GAROTH,IND,0,5th Pass,1038500,80280,958220,227,GEN,MANDSAUR,MALWA PLATEAU,false,false,false,Male,,,,,,,Independent
